Position [m]	Sabre [mm/m]	Band width [mm]
133.73	0.32	12.01
133.75	0.32	12.01
133.77	0.32	12.01
133.80	0.33	12.01
133.82	0.33	12.01
133.85	0.31	12.02
133.87	0.32	12.01
133.90	0.33	12.01
133.92	0.34	12.01
133.94	0.33	12.02
133.97	0.32	12.01
133.99	0.32	12.01
134.02	0.33	12.02
134.04	0.33	12.01
134.07	0.33	12.01
134.09	0.33	12.01
134.11	0.34	12.01
134.14	0.34	12.02
134.16	0.34	12.01
134.19	0.34	12.01
134.21	0.33	12.01
134.24	0.33	12.01
134.26	0.34	12.01
134.28	0.34	12.01
134.31	0.34	12.01
134.33	0.34	12.01
134.36	0.34	12.01
134.38	0.34	12.01
134.41	0.34	12.01
134.43	0.33	12.01
134.45	0.34	12.01
134.48	0.34	12.01
134.50	0.33	12.01
134.53	0.33	12.02
134.55	0.34	12.01
134.58	0.34	12.01
134.60	0.34	12.01
134.62	0.34	12.01
134.65	0.35	12.01
134.67	0.35	12.02
134.70	0.35	12.01
134.72	0.34	12.01
134.75	0.34	12.01
134.77	0.35	12.01
134.79	0.35	12.01
134.82	0.35	12.01
134.84	0.34	12.01
134.87	0.33	12.02
134.89	0.34	12.02
134.92	0.35	12.01
134.94	0.35	12.01
134.96	0.33	12.01
134.99	0.34	12.01
135.01	0.35	12.01
135.04	0.36	12.02
135.06	0.35	12.01
135.09	0.34	12.01
135.11	0.34	12.02
135.13	0.35	12.02
135.16	0.36	12.02
135.18	0.34	12.01
135.21	0.34	12.01
135.23	0.36	12.02
135.26	0.37	12.02
135.28	0.37	12.02
135.30	0.35	12.02
135.33	0.35	12.01
135.35	0.36	12.02
135.38	0.38	12.01
135.40	0.37	12.02
135.43	0.36	12.02
135.45	0.35	12.02
135.47	0.36	12.01
135.50	0.38	12.01
135.52	0.37	12.01
135.55	0.35	12.02
135.57	0.35	12.01
135.60	0.36	12.01
135.62	0.38	12.01
135.64	0.37	12.02
135.67	0.35	12.01
135.69	0.34	12.01
135.72	0.35	12.01
135.74	0.37	12.01
135.77	0.38	12.01
135.79	0.37	12.01
135.81	0.36	12.02
135.84	0.37	12.01
135.86	0.38	12.01
135.89	0.39	12.01
135.91	0.38	12.01
135.94	0.37	12.01
135.96	0.38	12.02
135.98	0.39	12.01
136.01	0.40	12.01
136.03	0.39	12.02
136.06	0.38	12.02
136.08	0.38	12.01
136.11	0.38	12.01
136.13	0.39	12.01
136.15	0.40	12.01
136.18	0.40	12.01
136.20	0.39	12.01
136.23	0.39	12.02
136.25	0.40	12.01
136.28	0.40	12.01
136.30	0.38	12.01
136.32	0.38	12.01
136.35	0.39	12.01
136.37	0.41	12.02
136.40	0.40	12.01
136.42	0.39	12.02
136.45	0.38	12.02
136.47	0.38	12.02
136.49	0.39	12.01
136.52	0.40	12.01
136.54	0.40	12.01
136.57	0.38	12.01
136.59	0.37	12.01
136.62	0.39	12.02
136.64	0.40	12.01
136.66	0.38	12.01
136.69	0.37	12.01
136.71	0.37	12.01
136.74	0.38	12.01
136.76	0.39	12.02
136.79	0.38	12.01
136.81	0.38	12.02
136.83	0.37	12.01
136.86	0.37	12.02
136.88	0.38	12.01
136.91	0.39	12.01
136.93	0.39	12.02
136.96	0.38	12.01
136.98	0.37	12.02
137.01	0.37	12.02
137.03	0.38	12.01
137.05	0.38	12.01
137.08	0.37	12.02
137.10	0.37	12.01
137.13	0.37	12.02
137.15	0.37	12.01
137.18	0.37	12.02
137.20	0.37	12.02
137.22	0.35	12.02
137.25	0.35	12.02
137.27	0.36	12.02
137.30	0.37	12.02
137.32	0.37	12.01
137.35	0.34	12.01
137.37	0.34	12.01
137.39	0.36	12.02
137.42	0.36	12.02
137.44	0.35	12.02
137.47	0.34	12.01
137.49	0.35	12.01
137.52	0.35	12.02
137.54	0.35	12.02
137.56	0.36	12.01
137.59	0.35	12.02
137.61	0.35	12.02
137.64	0.36	12.02
137.66	0.37	12.02
137.69	0.37	12.02
137.71	0.36	12.02
137.73	0.35	12.02
137.76	0.35	12.02
137.78	0.37	12.02
137.81	0.35	12.02
137.83	0.35	12.02
137.86	0.35	12.01
137.88	0.35	12.01
137.90	0.35	12.02
137.93	0.35	12.01
137.95	0.35	12.02
137.98	0.36	12.01
138.00	0.35	12.01
138.03	0.35	12.02
138.05	0.36	12.02
138.07	0.36	12.02
138.10	0.35	12.02
138.12	0.35	12.01
138.15	0.35	12.01
138.17	0.35	12.02
138.20	0.35	12.02
138.22	0.35	12.02
138.24	0.35	12.02
138.27	0.35	12.01
138.29	0.35	12.01
138.32	0.35	12.01
138.34	0.35	12.01
138.37	0.35	12.01
138.39	0.35	12.01
138.41	0.35	12.02
138.44	0.36	12.02
138.46	0.35	12.02
138.49	0.35	12.01
138.51	0.35	12.01
138.54	0.35	12.01
138.56	0.34	12.01
138.58	0.34	12.02
138.61	0.34	12.01
138.63	0.35	12.02
138.66	0.35	12.01
138.68	0.35	12.01
138.71	0.34	12.01
138.73	0.35	12.01
138.75	0.34	12.01
138.78	0.35	12.01
138.80	0.35	12.01
138.83	0.35	12.01
138.85	0.35	12.01
138.88	0.34	12.01
138.90	0.35	12.01
138.92	0.34	12.01
138.95	0.34	12.01
138.97	0.34	12.01
139.00	0.33	12.02
139.02	0.34	12.01
139.05	0.33	12.01
139.07	0.33	12.01
139.09	0.33	12.01
139.12	0.32	12.02
139.14	0.32	12.01
139.17	0.33	12.01
139.19	0.34	12.01
139.22	0.33	12.02
139.24	0.33	12.02
139.26	0.33	12.01
139.29	0.33	12.02
139.31	0.33	12.02
139.34	0.33	12.01
139.36	0.34	12.01
139.39	0.34	12.01
139.41	0.33	12.02
139.43	0.33	12.01
139.46	0.32	12.02
139.48	0.34	12.01
139.51	0.33	12.01
139.53	0.33	12.01
139.56	0.33	12.01
139.58	0.32	12.01
139.60	0.33	12.01
139.63	0.34	12.01
139.65	0.34	12.02
139.68	0.33	12.02
139.70	0.32	12.02
139.73	0.32	12.02
139.75	0.34	12.01
139.77	0.34	12.01
139.80	0.32	12.01
139.82	0.32	12.02
139.85	0.33	12.01
139.87	0.34	12.01
139.90	0.33	12.02
139.92	0.33	12.01
139.94	0.33	12.01
139.97	0.33	12.02
139.99	0.34	12.01
140.02	0.34	12.01
140.04	0.33	12.01
140.07	0.33	12.01
140.09	0.33	12.02
140.11	0.34	12.01
140.14	0.35	12.01
140.16	0.34	12.01
140.19	0.33	12.01
140.21	0.34	12.01
140.24	0.34	12.02
140.26	0.34	12.01
140.28	0.34	12.01
140.31	0.34	12.02
140.33	0.34	12.01
140.36	0.35	12.01
140.38	0.34	12.01
140.41	0.34	12.01
140.43	0.34	12.01
140.45	0.34	12.01
140.48	0.34	12.01
140.50	0.35	12.01
140.53	0.35	12.01
140.55	0.34	12.02
140.58	0.34	12.01
140.60	0.34	12.01
140.62	0.34	12.01
140.65	0.34	12.02
140.67	0.34	12.01
140.70	0.35	12.01
140.72	0.34	12.01
140.75	0.34	12.01
140.77	0.34	12.01
140.79	0.34	12.01
140.82	0.34	12.01
140.84	0.34	12.01
140.87	0.34	12.01
140.89	0.35	12.01
140.92	0.35	12.01
140.94	0.34	12.01
140.96	0.34	12.01
140.99	0.34	12.01
141.01	0.34	12.02
141.04	0.34	12.01
141.06	0.34	12.01
141.09	0.34	12.01
141.11	0.34	12.01
141.13	0.34	12.01
141.16	0.34	12.02
141.18	0.34	12.02
141.21	0.33	12.02
141.23	0.34	12.02
141.26	0.36	12.01
141.28	0.35	12.02
141.30	0.34	12.01
141.33	0.34	12.02
141.35	0.35	12.02
141.38	0.35	12.02
141.40	0.34	12.01
141.43	0.34	12.01
141.45	0.34	12.02
141.47	0.35	12.01
141.50	0.35	12.01
141.52	0.34	12.01
141.55	0.33	12.01
141.57	0.33	12.01
141.60	0.33	12.01
141.62	0.34	12.01
141.64	0.34	12.01
141.67	0.32	12.02
141.69	0.32	12.01
141.72	0.33	12.01
141.74	0.34	12.01
141.77	0.34	12.01
141.79	0.33	12.01
141.81	0.32	12.01
141.84	0.34	12.01
141.86	0.34	12.01
141.89	0.33	12.01
141.91	0.32	12.02
141.94	0.32	12.02
141.96	0.34	12.01
141.98	0.35	12.01
142.01	0.34	12.01
142.03	0.33	12.01
142.06	0.33	12.01
142.08	0.34	12.01
142.11	0.35	12.01
142.13	0.33	12.01
142.15	0.32	12.02
142.18	0.32	12.02
142.20	0.34	12.01
142.23	0.34	12.01
142.25	0.33	12.01
142.28	0.31	12.02
142.30	0.32	12.01
142.32	0.32	12.02
142.35	0.31	12.02
142.37	0.32	12.02
142.40	0.32	12.02
142.42	0.32	12.01
142.45	0.32	12.01
142.47	0.32	12.01
142.49	0.32	12.01
142.52	0.32	12.02
142.54	0.32	12.02
142.57	0.33	12.01
142.59	0.32	12.01
142.62	0.31	12.02
142.64	0.31	12.01
142.66	0.31	12.01
142.69	0.32	12.01
142.71	0.32	12.01
142.74	0.32	12.01
142.76	0.32	12.01
142.79	0.32	12.01
142.81	0.32	12.01
142.84	0.32	12.02
142.86	0.32	12.02
142.88	0.31	12.01
142.91	0.31	12.02
142.93	0.32	12.02
142.96	0.33	12.02
142.98	0.33	12.01
143.01	0.32	12.01
143.03	0.33	12.01
143.05	0.33	12.02
143.08	0.33	12.01
143.10	0.32	12.02
143.13	0.32	12.02
143.15	0.33	12.01
143.18	0.34	12.01
143.20	0.33	12.02
143.22	0.33	12.01
143.25	0.33	12.01
143.27	0.32	12.01
143.30	0.32	12.01
143.32	0.33	12.02
143.35	0.34	12.01
143.37	0.33	12.01
143.39	0.32	12.01
143.42	0.32	12.01
143.44	0.32	12.02
143.47	0.32	12.02
143.49	0.32	12.01
143.52	0.32	12.02
143.54	0.33	12.01
143.56	0.32	12.01
143.59	0.32	12.01
143.61	0.32	12.02
143.64	0.32	12.02
143.66	0.32	12.01
143.69	0.33	12.01
143.71	0.33	12.02
143.73	0.33	12.01
143.76	0.33	12.01
143.78	0.33	12.01
143.81	0.33	12.01
143.83	0.32	12.02
143.86	0.33	12.01
143.88	0.34	12.01
143.90	0.34	12.01
143.93	0.33	12.02
143.95	0.32	12.01
143.98	0.33	12.02
144.00	0.33	12.01
144.03	0.32	12.02
144.05	0.32	12.02
144.07	0.33	12.01
144.10	0.34	12.02
144.12	0.34	12.02
144.15	0.33	12.01
144.17	0.32	12.02
144.20	0.32	12.01
144.22	0.33	12.01
144.24	0.34	12.01
144.27	0.34	12.01
144.29	0.32	12.02
144.32	0.32	12.01
144.34	0.32	12.01
144.37	0.34	12.01
144.39	0.33	12.01
144.41	0.31	12.02
144.44	0.32	12.02
144.46	0.33	12.01
144.49	0.34	12.01
144.51	0.32	12.01
144.54	0.31	12.01
144.56	0.32	12.02
144.58	0.32	12.02
144.61	0.33	12.01
144.63	0.32	12.02
144.66	0.32	12.01
144.68	0.33	12.02
144.71	0.33	12.02
144.73	0.33	12.02
144.75	0.32	12.02
144.78	0.32	12.01
144.80	0.32	12.02
144.83	0.34	12.01
144.85	0.33	12.02
144.88	0.32	12.02
144.90	0.32	12.01
144.92	0.33	12.01
144.95	0.34	12.01
144.97	0.32	12.01
145.00	0.32	12.01
145.02	0.32	12.02
145.05	0.34	12.02
145.07	0.34	12.02
145.09	0.34	12.01
145.12	0.34	12.01
145.14	0.33	12.02
145.17	0.34	12.01
145.19	0.34	12.01
145.22	0.34	12.01
145.24	0.33	12.02
145.26	0.32	12.02
145.29	0.32	12.02
145.31	0.33	12.02
145.34	0.33	12.01
145.36	0.32	12.01
145.39	0.33	12.01
145.41	0.34	12.01
145.43	0.34	12.01
145.46	0.33	12.01
145.48	0.33	12.01
145.51	0.33	12.01
145.53	0.33	12.01
145.56	0.32	12.02
145.58	0.34	12.01
145.60	0.34	12.01
145.63	0.32	12.02
145.65	0.32	12.02
145.68	0.32	12.02
145.70	0.33	12.01
145.73	0.33	12.01
145.75	0.33	12.01
145.77	0.33	12.01
145.80	0.33	12.01
145.82	0.34	12.01
145.85	0.34	12.01
145.87	0.33	12.02
145.90	0.33	12.01
145.92	0.33	12.01
145.94	0.35	12.01
145.97	0.35	12.01
145.99	0.34	12.01
146.02	0.33	12.01
146.04	0.33	12.01
146.07	0.34	12.01
146.09	0.34	12.01
146.11	0.34	12.01
146.14	0.33	12.02
146.16	0.34	12.01
146.19	0.35	12.01
146.21	0.34	12.01
146.24	0.34	12.01
146.26	0.34	12.02
146.28	0.35	12.01
146.31	0.35	12.01
146.33	0.35	12.02
146.36	0.34	12.01
146.38	0.34	12.02
146.41	0.34	12.01
146.43	0.34	12.02
146.45	0.34	12.02
146.48	0.33	12.02
146.50	0.34	12.01
146.53	0.34	12.01
146.55	0.34	12.01
146.58	0.34	12.02
146.60	0.34	12.01
146.62	0.34	12.01
146.65	0.34	12.01
146.67	0.34	12.02
146.70	0.34	12.01
146.72	0.35	12.01
146.75	0.35	12.02
146.77	0.35	12.01
146.79	0.34	12.01
146.82	0.34	12.02
146.84	0.35	12.01
146.87	0.35	12.01
146.89	0.35	12.01
146.92	0.35	12.01
146.94	0.35	12.01
146.96	0.35	12.01
146.99	0.35	12.02
147.01	0.35	12.01
147.04	0.34	12.01
147.06	0.34	12.01
147.09	0.35	12.02
147.11	0.36	12.01
147.13	0.35	12.02
147.16	0.34	12.01
147.18	0.35	12.01
147.21	0.35	12.02
147.23	0.36	12.02
147.26	0.35	12.02
147.28	0.35	12.01
147.30	0.36	12.02
147.33	0.37	12.02
147.35	0.36	12.01
147.38	0.35	12.01
147.40	0.35	12.01
147.43	0.35	12.01
147.45	0.37	12.01
147.47	0.37	12.02
147.50	0.35	12.02
147.52	0.35	12.01
147.55	0.34	12.01
147.57	0.36	12.01
147.60	0.36	12.02
147.62	0.35	12.02
147.64	0.35	12.01
147.67	0.35	12.02
147.69	0.36	12.02
147.72	0.36	12.02
147.74	0.35	12.01
147.77	0.35	12.01
147.79	0.35	12.01
147.81	0.35	12.02
147.84	0.36	12.02
147.86	0.36	12.02
147.89	0.35	12.02
147.91	0.35	12.01
147.94	0.35	12.02
147.96	0.35	12.01
147.98	0.35	12.02
148.01	0.35	12.02
148.03	0.36	12.02
148.06	0.36	12.01
148.08	0.35	12.01
148.11	0.35	12.01
148.13	0.35	12.02
148.15	0.35	12.02
148.18	0.34	12.01
148.20	0.35	12.01
148.23	0.35	12.02
148.25	0.35	12.02
148.28	0.35	12.01
148.30	0.33	12.01
148.32	0.34	12.02
148.35	0.35	12.02
148.37	0.36	12.02
148.40	0.35	12.02
148.42	0.35	12.01
148.45	0.35	12.02
148.47	0.36	12.02
148.49	0.36	12.02
148.52	0.35	12.02
148.54	0.34	12.01
148.57	0.34	12.01
148.59	0.35	12.02
148.62	0.36	12.02
148.64	0.35	12.01
148.67	0.34	12.01
148.69	0.34	12.01
148.71	0.35	12.02
148.74	0.35	12.02
148.76	0.34	12.01
148.79	0.34	12.01
148.81	0.35	12.02
148.84	0.36	12.02
148.86	0.37	12.02
148.88	0.35	12.01
148.91	0.35	12.01
148.93	0.36	12.02
148.96	0.37	12.01
148.98	0.37	12.02
149.01	0.36	12.02
149.03	0.35	12.02
149.05	0.36	12.02
149.08	0.37	12.01
149.10	0.37	12.01
149.13	0.36	12.02
149.15	0.36	12.02
149.18	0.37	12.01
149.20	0.38	12.01
149.22	0.38	12.01
149.25	0.37	12.02
149.27	0.37	12.02
149.30	0.36	12.02
149.32	0.38	12.01
149.35	0.38	12.02
149.37	0.37	12.02
149.39	0.38	12.01
149.42	0.36	12.02
149.44	0.37	12.02
149.47	0.38	12.02
149.49	0.37	12.02
149.52	0.37	12.01
149.54	0.38	12.01
149.56	0.38	12.01
149.59	0.39	12.02
149.61	0.38	12.01
149.64	0.38	12.02
149.66	0.38	12.02
149.69	0.37	12.02
149.71	0.38	12.02
149.73	0.39	12.01
149.76	0.38	12.01
149.78	0.38	12.01
149.81	0.37	12.01
149.83	0.37	12.02
149.86	0.39	12.01
149.88	0.38	12.02
149.90	0.38	12.02
149.93	0.38	12.01
149.95	0.38	12.01
149.98	0.40	12.01
150.00	0.40	12.01
150.03	0.39	12.02
150.05	0.37	12.01
150.07	0.38	12.01
150.10	0.41	12.02
150.12	0.42	12.02
150.15	0.39	12.01
150.17	0.37	12.02
150.20	0.38	12.01
150.22	0.40	12.01
150.24	0.40	12.01
150.27	0.38	12.01
150.29	0.37	12.02
150.32	0.39	12.01
150.34	0.40	12.01
150.37	0.39	12.02
150.39	0.38	12.02
150.41	0.37	12.01
150.44	0.39	12.02
150.46	0.40	12.01
150.49	0.40	12.01
150.51	0.40	12.01
150.54	0.38	12.02
150.56	0.38	12.01
150.58	0.40	12.01
150.61	0.40	12.01
150.63	0.39	12.01
150.66	0.38	12.01
150.68	0.38	12.01
150.71	0.40	12.01
150.73	0.40	12.01
150.75	0.38	12.02
150.78	0.38	12.01
150.80	0.38	12.01
150.83	0.40	12.01
150.85	0.41	12.02
150.88	0.40	12.01
150.90	0.40	12.01
150.92	0.40	12.01
150.95	0.40	12.01
150.97	0.41	12.02
151.00	0.40	12.01
151.02	0.39	12.02
151.05	0.40	12.01
151.07	0.42	12.02
151.09	0.42	12.01
151.12	0.41	12.02
151.14	0.40	12.01
151.17	0.41	12.02
151.19	0.42	12.02
151.22	0.42	12.02
151.24	0.42	12.02
151.26	0.41	12.02
151.29	0.41	12.01
151.31	0.43	12.01
151.34	0.42	12.02
151.36	0.42	12.02
151.39	0.41	12.02
151.41	0.41	12.02
151.43	0.42	12.02
151.46	0.42	12.02
151.48	0.42	12.02
151.51	0.41	12.02
151.53	0.42	12.02
151.56	0.42	12.02
151.58	0.43	12.01
151.60	0.43	12.01
151.63	0.42	12.02
151.65	0.43	12.01
151.68	0.42	12.02
151.70	0.43	12.01
151.73	0.43	12.01
151.75	0.42	12.02
151.77	0.42	12.02
151.80	0.42	12.02
151.82	0.43	12.01
151.85	0.43	12.02
151.87	0.41	12.02
151.90	0.40	12.01
151.92	0.41	12.02
151.94	0.42	12.01
151.97	0.42	12.02
151.99	0.42	12.02
152.02	0.41	12.02
152.04	0.41	12.02
152.07	0.42	12.01
152.09	0.42	12.02
152.11	0.43	12.01
152.14	0.41	12.02
152.16	0.42	12.02
152.19	0.43	12.02
152.21	0.43	12.02
152.24	0.42	12.02
152.26	0.40	12.01
152.28	0.40	12.01
152.31	0.42	12.02
152.33	0.43	12.01
152.36	0.42	12.02
152.38	0.40	12.01
152.41	0.39	12.01
152.43	0.41	12.01
152.45	0.42	12.02
152.48	0.43	12.01
152.50	0.40	12.01
152.53	0.40	12.01
152.55	0.41	12.02
152.58	0.43	12.01
152.60	0.43	12.01
152.62	0.41	12.02
152.65	0.40	12.01
152.67	0.40	12.02
152.70	0.41	12.01
152.72	0.42	12.02
152.75	0.42	12.02
152.77	0.41	12.02
152.79	0.39	12.02
152.82	0.39	12.02
152.84	0.40	12.01
152.87	0.40	12.01
152.89	0.40	12.01
152.92	0.40	12.01
152.94	0.39	12.02
152.96	0.40	12.01
152.99	0.40	12.01
153.01	0.40	12.01
153.04	0.39	12.01
153.06	0.39	12.02
153.09	0.38	12.01
153.11	0.39	12.01
153.13	0.40	12.01
153.16	0.39	12.01
153.18	0.39	12.01
153.21	0.38	12.02
153.23	0.39	12.01
153.26	0.39	12.02
153.28	0.39	12.02
153.30	0.38	12.01
153.33	0.39	12.01
153.35	0.40	12.01
153.38	0.39	12.02
153.40	0.38	12.01
153.43	0.37	12.02
153.45	0.37	12.02
153.47	0.38	12.02
153.50	0.40	12.01
153.52	0.39	12.01
153.55	0.36	12.01
153.57	0.36	12.01
153.60	0.37	12.02
153.62	0.38	12.01
153.64	0.37	12.02
153.67	0.35	12.02
153.69	0.36	12.01
153.72	0.37	12.01
153.74	0.38	12.01
153.77	0.36	12.01
153.79	0.35	12.01
153.81	0.35	12.01
153.84	0.35	12.02
153.86	0.38	12.01
153.89	0.36	12.02
153.91	0.35	12.01
153.94	0.34	12.01
153.96	0.34	12.01
153.98	0.36	12.01
154.01	0.35	12.01
154.03	0.34	12.01
154.06	0.34	12.01
154.08	0.35	12.01
154.11	0.35	12.02
154.13	0.34	12.02
154.15	0.34	12.01
154.18	0.35	12.01
154.20	0.35	12.01
154.23	0.35	12.01
154.25	0.35	12.01
154.28	0.35	12.01
154.30	0.35	12.01
154.32	0.35	12.01
154.35	0.34	12.02
154.37	0.34	12.02
154.40	0.33	12.02
154.42	0.33	12.02
154.45	0.34	12.01
154.47	0.34	12.01
154.50	0.32	12.01
154.52	0.32	12.02
154.54	0.32	12.02
154.57	0.34	12.01
154.59	0.32	12.01
154.62	0.32	12.01
154.64	0.33	12.01
154.67	0.33	12.02
154.69	0.33	12.01
154.71	0.32	12.02
154.74	0.32	12.02
154.76	0.31	12.02
154.79	0.32	12.01
154.81	0.32	12.02
154.84	0.32	12.02
154.86	0.32	12.02
154.88	0.31	12.01
154.91	0.31	12.02
154.93	0.32	12.01
154.96	0.31	12.01
154.98	0.31	12.02
155.01	0.32	12.01
155.03	0.32	12.01
155.05	0.32	12.02
155.08	0.31	12.02
155.10	0.32	12.02
155.13	0.32	12.01
155.15	0.31	12.02
155.18	0.32	12.01
155.20	0.32	12.01
155.22	0.32	12.02
155.25	0.31	12.02
155.27	0.31	12.02
155.30	0.30	12.02
155.32	0.31	12.02
155.35	0.30	12.01
155.37	0.31	12.01
155.39	0.31	12.01
155.42	0.30	12.01
155.44	0.31	12.01
155.47	0.29	12.02
155.49	0.30	12.02
155.52	0.29	12.02
155.54	0.29	12.02
155.56	0.31	12.02
155.59	0.30	12.01
155.61	0.29	12.02
155.64	0.28	12.01
155.66	0.29	12.02
155.69	0.30	12.02
155.71	0.29	12.02
155.73	0.29	12.01
155.76	0.28	12.01
155.78	0.30	12.01
155.81	0.30	12.01
155.83	0.29	12.02
155.86	0.29	12.01
155.88	0.28	12.01
155.90	0.29	12.02
155.93	0.30	12.02
155.95	0.31	12.02
155.98	0.30	12.02
156.00	0.29	12.02
156.03	0.29	12.01
156.05	0.30	12.02
156.07	0.31	12.01
156.10	0.29	12.02
156.12	0.30	12.01
156.15	0.30	12.02
156.17	0.31	12.01
156.20	0.31	12.01
156.22	0.29	12.02
156.24	0.29	12.02
156.27	0.30	12.02
156.29	0.30	12.02
156.32	0.31	12.01
156.34	0.30	12.01
156.37	0.30	12.02
156.39	0.30	12.01
156.41	0.31	12.02
156.44	0.31	12.02
156.46	0.30	12.01
156.49	0.30	12.02
156.51	0.30	12.01
156.54	0.31	12.02
156.56	0.31	12.01
156.58	0.31	12.02
156.61	0.30	12.01
156.63	0.30	12.01
156.66	0.31	12.01
156.68	0.31	12.02
156.71	0.32	12.01
156.73	0.33	12.01
156.75	0.32	12.02
156.78	0.32	12.02
156.80	0.31	12.01
156.83	0.32	12.01
156.85	0.32	12.01
156.88	0.32	12.02
156.90	0.32	12.01
156.92	0.32	12.02
156.95	0.32	12.01
156.97	0.32	12.02
157.00	0.32	12.01
157.02	0.32	12.01
157.05	0.31	12.01
157.07	0.32	12.01
157.09	0.33	12.01
157.12	0.33	12.01
157.14	0.32	12.01
157.17	0.31	12.01
157.19	0.32	12.01
157.22	0.32	12.02
157.24	0.34	12.01
157.26	0.32	12.01
157.29	0.32	12.01
157.31	0.32	12.02
157.34	0.32	12.01
157.36	0.32	12.01
157.39	0.32	12.01
157.41	0.32	12.02
157.43	0.32	12.01
157.46	0.34	12.01
157.48	0.33	12.01
157.51	0.32	12.02
157.53	0.32	12.01
157.56	0.32	12.02
157.58	0.33	12.01
157.60	0.32	12.01
157.63	0.32	12.02
157.65	0.33	12.01
157.68	0.34	12.02
157.70	0.34	12.01
157.73	0.33	12.01
157.75	0.32	12.02
157.77	0.32	12.01
157.80	0.32	12.01
157.82	0.34	12.01
157.85	0.34	12.01
157.87	0.34	12.01
157.90	0.32	12.01
157.92	0.32	12.01
157.94	0.34	12.01
157.97	0.33	12.02
157.99	0.34	12.01
158.02	0.33	12.01
158.04	0.34	12.01
158.07	0.34	12.01
158.09	0.32	12.02
158.11	0.33	12.01
158.14	0.32	12.01
158.16	0.32	12.02
158.19	0.32	12.02
158.21	0.33	12.02
158.24	0.33	12.02
158.26	0.33	12.02
158.28	0.33	12.02
158.31	0.33	12.01
158.33	0.34	12.01
158.36	0.33	12.02
158.38	0.34	12.01
158.41	0.35	12.01
158.43	0.34	12.01
158.45	0.34	12.02
158.48	0.34	12.01
158.50	0.34	12.01
158.53	0.35	12.02
158.55	0.34	12.01
158.58	0.34	12.01
158.60	0.34	12.01
158.62	0.35	12.01
158.65	0.36	12.02
158.67	0.34	12.01
158.70	0.33	12.01
158.72	0.33	12.01
158.75	0.35	12.01
158.77	0.35	12.02
158.79	0.35	12.01
158.82	0.34	12.01
158.84	0.33	12.02
158.87	0.35	12.02
158.89	0.35	12.02
158.92	0.34	12.01
158.94	0.34	12.01
158.96	0.34	12.01
158.99	0.36	12.01
159.01	0.36	12.01
159.04	0.35	12.01
159.06	0.35	12.01
159.09	0.34	12.01
159.11	0.35	12.02
159.13	0.35	12.02
159.16	0.36	12.01
159.18	0.35	12.01
159.21	0.35	12.01
159.23	0.35	12.01
159.26	0.35	12.01
159.28	0.35	12.02
159.30	0.34	12.01
159.33	0.36	12.02
159.35	0.36	12.02
159.38	0.36	12.02
159.40	0.35	12.02
159.43	0.34	12.01
159.45	0.35	12.02
159.47	0.37	12.01
159.50	0.36	12.02
159.52	0.35	12.02
159.55	0.36	12.01
159.57	0.36	12.02
159.60	0.36	12.02
159.62	0.36	12.02
159.64	0.35	12.02
159.67	0.35	12.02
159.69	0.35	12.02
159.72	0.37	12.02
159.74	0.37	12.01
159.77	0.35	12.01
159.79	0.35	12.01
159.81	0.35	12.02
159.84	0.36	12.02
159.86	0.36	12.02
159.89	0.35	12.01
159.91	0.35	12.02
159.94	0.36	12.02
159.96	0.36	12.01
159.98	0.35	12.01
160.01	0.35	12.01
160.03	0.35	12.01
160.06	0.35	12.02
160.08	0.36	12.02
160.11	0.36	12.02
160.13	0.35	12.02
160.15	0.35	12.01
160.18	0.35	12.01
160.20	0.35	12.02
160.23	0.35	12.01
160.25	0.34	12.01
160.28	0.36	12.01
160.30	0.37	12.01
160.33	0.35	12.02
160.35	0.34	12.01
160.37	0.34	12.01
160.40	0.35	12.02
160.42	0.35	12.02
160.45	0.34	12.01
160.47	0.34	12.01
160.50	0.35	12.01
160.52	0.35	12.01
160.54	0.34	12.02
160.57	0.34	12.01
160.59	0.33	12.01
160.62	0.34	12.01
160.64	0.34	12.01
160.67	0.35	12.02
160.69	0.35	12.01
160.71	0.34	12.01
160.74	0.34	12.01
160.76	0.34	12.01
160.79	0.35	12.01
160.81	0.34	12.01
160.84	0.35	12.01
160.86	0.35	12.01
160.88	0.35	12.01
160.91	0.35	12.02
160.93	0.34	12.01
160.96	0.34	12.01
160.98	0.34	12.01
161.01	0.34	12.01
161.03	0.35	12.01
161.05	0.34	12.01
161.08	0.34	12.01
161.10	0.34	12.01
161.13	0.35	12.01
161.15	0.35	12.01
161.18	0.34	12.01
161.20	0.34	12.01
161.22	0.35	12.01
161.25	0.36	12.02
161.27	0.36	12.01
161.30	0.35	12.01
161.32	0.34	12.02
161.35	0.35	12.01
161.37	0.36	12.02
161.39	0.36	12.02
161.42	0.36	12.01
161.44	0.35	12.02
161.47	0.36	12.02
161.49	0.36	12.02
161.52	0.36	12.02
161.54	0.35	12.02
161.56	0.35	12.01
161.59	0.37	12.01
161.61	0.37	12.01
161.64	0.36	12.01
161.66	0.35	12.01
161.69	0.35	12.01
161.71	0.37	12.02
161.73	0.38	12.01
161.76	0.35	12.02
161.78	0.35	12.02
161.81	0.37	12.02
161.83	0.38	12.01
161.86	0.38	12.01
161.88	0.36	12.01
161.90	0.36	12.02
161.93	0.36	12.02
161.95	0.38	12.01
161.98	0.38	12.01
