Position [m]	Intensity	Int_Area	Int_Edge1	Int_Edge2	Position Sensor [m]	Temperature Sensor 1 [°C]	Temperature Sensor 2 [°C]
1582.04	6.00	0.00	8.26	12.86			
1582.04	6.00	7.00	8.27	11.50			
1582.11	6.00	32.00	7.22	13.09			
1582.11	6.00	0.00	8.06	13.18			
1582.18	6.00	0.00	8.97	12.65			
1582.18	6.00	0.00	8.51	13.07			
1582.25	6.00	0.00	7.77	13.56			
1582.25	6.00	0.00	9.11	12.97			
1582.32	6.00	0.00	8.51	12.11			
1582.32	6.00	0.00	8.62	12.52			
1582.38	6.00	0.00	7.84	12.37			
1582.38	6.00	0.00	8.67	12.74			
1582.45	6.00	0.00	8.23	12.19			
1582.45	6.00	3.00	8.13	12.47			
1582.52	6.00	2.00	8.21	12.40			
1582.52	6.00	0.00	7.88	12.21			
1582.59	6.00	4.00	8.59	12.19			
1582.59	6.00	10.00	7.79	13.66			
1582.66	6.00	4.00	8.36	13.24			
1582.66	6.00	0.00	8.33	12.86			
1582.73	6.00	11.00	7.55	14.56			
1582.73	6.00	0.00	7.33	13.07			
1582.80	6.00	0.00	8.35	13.24			
1582.80	6.00	0.00	8.49	12.22			
1582.86	6.00	0.00	8.38	13.02			
1582.86	6.00	0.00	8.55	12.16			
1582.93	6.00	0.00	9.10	12.08			
1582.93	6.00	0.00	8.28	13.73			
1583.00	6.00	0.00	8.58	13.63			
1583.00	6.00	3.00	8.09	11.88			
1583.07	6.00	3.00	9.10	12.81			
1583.07	6.00	0.00	8.14	12.78			
1583.14	6.00	0.00	7.93	13.22			
1583.14	6.00	0.00	8.78	11.88			
1583.21	6.00	0.00	8.58	13.02			
1583.21	6.00	4.00	7.70	13.09			
1583.28	6.00	0.00	8.38	11.99			
1583.28	6.00	0.00	7.76	11.77			
1583.34	6.00	0.00	8.08	12.43			
1583.34	6.00	0.00	7.96	13.15			
1583.41	6.00	0.00	7.82	12.31			
1583.41	6.00	7.00	8.30	12.83			
1583.48	6.00	0.00	7.38	12.31			
1583.48	6.00	0.00	8.72	13.49			
1583.55	6.00	0.00	8.53	11.24			
1583.55	6.00	0.00	8.88	12.63			
1583.62	6.00	12.00	7.78	13.07			
1583.62	6.00	8.00	8.03	12.23			
1583.69	6.00	0.00	8.85	11.89			
1583.69	6.00	0.00	7.99	12.45			
1583.76	6.00	0.00	9.22	14.02			
1583.76	6.00	0.00	7.98	11.86			
1583.83	6.00	0.00	9.87	12.98			
1583.83	6.00	0.00	7.93	12.74			
1583.89	6.00	0.00	8.87	13.82			
1583.89	6.00	0.00	8.08	12.87			
1583.96	6.00	0.00	8.22	12.24			
1583.96	6.00	0.00	7.84	12.74			
1584.03	6.00	3.00	8.01	14.25			
1584.03	6.00	0.00	7.88	11.91			
1584.10	6.00	0.00	7.99	13.51			
1584.10	6.00	0.00	8.39	14.75			
1584.17	6.00	0.00	7.97	11.55			
1584.17	6.00	0.00	9.14	13.83			
1584.24	6.00	0.00	7.93	13.01			
1584.24	6.00	0.00	8.58	12.67			
1584.31	6.00	0.00	8.55	11.84			
1584.31	6.00	2.00	7.99	13.12			
1584.37	6.00	6.00	8.48	12.46			
1584.37	6.00	0.00	8.49	12.41			
1584.44	6.00	0.00	8.43	13.43			
1584.44	6.00	0.00	7.22	12.35			
1584.51	6.00	0.00	9.37	13.38			
1584.51	6.00	9.00	8.16	11.68			
1584.58	6.00	0.00	7.85	12.30			
1584.58	6.00	10.00	7.69	11.67			
1584.65	6.00	0.00	8.51	13.36			
1584.65	6.00	0.00	8.77	12.58			
1584.72	6.00	0.00	7.56	12.49			
1584.72	6.00	0.00	8.61	14.04			
1584.79	6.00	0.00	8.23	12.27			
1584.79	6.00	0.00	8.30	13.05			
1584.85	6.00	0.00	7.63	12.87			
1584.85	6.00	1.00	9.14	12.83			
1584.92	6.00	0.00	8.87	12.32			
1584.92	6.00	0.00	8.12	13.10			
1584.99	6.00	2.00	8.04	13.17			
1584.99	6.00	0.00	8.89	12.67			
1585.06	6.00	0.00	8.74	13.00			
1585.06	6.00	0.00	8.37	12.49			
1585.13	6.00	0.00	9.12	13.06			
1585.13	6.00	3.00	8.74	12.13			
1585.20	6.00	0.00	8.22	13.29			
1585.20	6.00	0.00	6.92	12.48			
1585.27	6.00	0.00	8.25	13.57			
1585.27	6.00	0.00	8.69	12.82			
1585.33	6.00	0.00	7.55	13.27			
1585.33	6.00	0.00	8.24	12.37			
1585.40	6.00	0.00	8.18	12.85			
1585.40	6.00	0.00	8.98	13.91			
1585.47	6.00	0.00	8.22	11.64			
1585.47	6.00	0.00	8.25	12.06			
1585.54	6.00	0.00	8.55	12.83			
1585.54	6.00	0.00	8.56	12.46			
1585.61	6.00	0.00	8.26	12.69			
1585.61	6.00	0.00	9.18	12.36			
1585.68	6.00	15.00	8.90	12.24			
1585.68	6.00	0.00	8.61	13.30			
1585.75	6.00	11.00	8.82	13.15			
1585.75	6.00	8.00	8.99	11.34			
1585.81	6.00	0.00	8.03	13.27			
1585.81	6.00	0.00	7.79	13.57			
1585.88	6.00	0.00	8.60	12.34			
1585.88	6.00	0.00	8.60	13.09			
1585.95	6.00	0.00	8.19	12.50			
1585.95	6.00	0.00	8.03	12.95			
1586.02	6.00	0.00	8.95	11.90			
1586.02	6.00	0.00	8.49	13.21			
1586.09	6.00	0.00	8.00	13.33			
1586.09	6.00	0.00	7.52	12.66			
1586.16	6.00	0.00	8.58	12.48			
1586.16	6.00	0.00	8.38	13.41			
1586.23	6.00	0.00	7.60	12.54			
1586.23	6.00	0.00	8.13	12.34			
1586.29	6.00	6.00	9.28	12.62			
1586.29	6.00	4.00	8.14	12.82			
1586.36	6.00	12.00	8.15	13.58			
1586.36	6.00	0.00	8.56	12.37			
1586.43	6.00	0.00	9.22	13.22			
1586.43	6.00	0.00	7.74	13.23			
1586.50	6.00	0.00	8.25	13.18			
1586.50	6.00	0.00	9.00	12.81			
1586.57	6.00	0.00	7.77	11.98			
1586.57	6.00	0.00	7.63	13.64			
1586.64	6.00	0.00	8.44	12.95			
1586.64	6.00	2.00	8.59	12.17			
1586.71	6.00	6.00	8.08	12.03			
1586.71	6.00	0.00	8.10	12.48			
1586.78	6.00	0.00	7.86	11.73			
1586.78	6.00	0.00	8.57	12.68			
1586.84	6.00	11.00	7.54	13.73			
1586.84	6.00	0.00	7.85	12.16			
1586.91	6.00	0.00	8.57	12.87			
1586.91	6.00	2.00	8.68	11.82			
1586.98	6.00	9.00	8.70	13.47			
1586.98	6.00	0.00	7.98	12.31			
1587.05	6.00	0.00	9.41	12.93			
1587.05	6.00	0.00	7.86	12.71			
1587.12	6.00	0.00	8.21	12.61			
1587.12	6.00	0.00	8.56	12.59			
1587.19	6.00	0.00	8.37	12.34			
1587.19	6.00	0.00	7.96	12.59			
1587.26	6.00	0.00	7.99	12.76			
1587.26	6.00	0.00	8.36	12.38			
1587.32	6.00	0.00	8.24	12.54			
1587.32	6.00	0.00	7.37	12.54			
1587.39	6.00	0.00	8.01	12.94			
1587.39	6.00	0.00	8.55	13.12			
1587.46	6.00	12.00	7.43	12.18			
1587.46	6.00	0.00	8.40	13.26			
1587.53	6.00	0.00	7.85	11.56			
1587.53	6.00	0.00	8.53	13.02			
1587.60	6.00	0.00	8.80	12.79			
1587.60	6.00	0.00	8.26	12.23			
1587.67	6.00	0.00	8.62	13.38			
1587.67	6.00	3.00	8.53	12.80			
1587.74	6.00	0.00	8.52	11.84			
1587.74	6.00	0.00	8.76	12.04			
1587.80	6.00	0.00	8.16	12.44			
1587.80	6.00	0.00	8.24	13.00			
1587.87	6.00	3.00	8.98	12.26			
1587.87	6.00	0.00	8.86	14.24			
1587.94	6.00	0.00	7.58	12.01			
1587.94	6.00	0.00	8.29	13.20			
1588.01	6.00	0.00	7.94	12.09			
1588.01	6.00	0.00	8.01	13.06			
1588.08	6.00	0.00	7.47	13.21			
1588.08	6.00	0.00	8.12	12.67			
1588.15	6.00	0.00	9.00	13.48			
1588.15	6.00	0.00	8.61	11.86			
1588.22	6.00	0.00	8.64	13.07			
1588.22	6.00	0.00	8.41	11.73			
1588.28	6.00	0.00	8.10	13.70			
1588.28	6.00	0.00	7.83	12.74			
1588.35	6.00	0.00	8.83	13.59			
1588.35	6.00	0.00	8.83	12.88			
1588.42	6.00	0.00	8.37	12.69			
1588.42	6.00	0.00	7.98	13.11			
1588.49	6.00	0.00	8.99	12.51			
1588.49	6.00	0.00	8.74	12.80			
1588.56	6.00	0.00	7.92	12.32			
1588.56	6.00	5.00	8.39	12.86			
1588.63	6.00	0.00	8.09	11.78			
1588.63	6.00	3.00	8.22	13.59			
1588.70	6.00	0.00	7.34	12.55			
1588.70	6.00	0.00	8.46	12.94			
1588.77	6.00	6.00	8.57	13.52			
1588.77	6.00	0.00	7.83	13.40			
1588.83	6.00	0.00	7.52	12.85			
1588.83	6.00	0.00	8.33	12.57			
1588.90	6.00	4.00	8.27	12.90			
1588.90	6.00	0.00	7.69	12.90			
1588.97	6.00	0.00	8.51	12.71			
1588.97	6.00	0.00	8.74	12.60			
1589.04	6.00	14.00	8.51	12.82			
1589.04	6.00	1.00	7.91	12.70			
1589.11	6.00	0.00	9.39	12.57			
1589.11	6.00	2.00	9.27	13.37			
1589.18	6.00	0.00	8.43	12.33			
1589.18	6.00	0.00	7.88	12.32			
1589.25	6.00	19.00	7.92	12.46			
1589.25	6.00	2.00	8.13	13.19			
1589.31	6.00	3.00	7.52	12.77			
1589.31	6.00	3.00	7.72	12.16			
1589.38	6.00	0.00	8.97	12.41			
1589.38	6.00	4.00	7.77	13.65			
1589.45	6.00	0.00	8.29	12.31			
1589.45	6.00	0.00	7.67	13.81			
1589.52	6.00	6.00	8.86	13.03			
1589.52	6.00	0.00	8.12	12.96			
1589.59	6.00	0.00	8.19	13.43			
1589.59	6.00	0.00	9.05	12.74			
1589.66	6.00	0.00	8.80	12.73			
1589.66	6.00	10.00	8.08	12.74			
1589.73	6.00	0.00	8.93	12.16			
1589.73	6.00	0.00	9.32	12.51			
1589.79	6.00	0.00	8.70	13.15			
1589.79	6.00	0.00	8.31	13.16			
1589.86	6.00	0.00	7.89	12.02			
1589.86	6.00	0.00	8.45	12.32			
1589.93	6.00	5.00	7.93	12.89			
1589.93	6.00	0.00	7.81	12.41			
1590.00	6.00	0.00	8.62	13.07			
1590.00	6.00	0.00	9.16	12.53			
1590.07	6.00	0.00	7.82	13.46			
1590.14	6.00	0.00	7.92	12.76			
1590.14	6.00	0.00	8.68	13.04			
1590.21	6.00	0.00	7.85	12.21			
1590.21	6.00	4.00	8.33	13.05			
1590.27	6.00	0.00	8.42	12.56			
1590.27	6.00	0.00	8.39	12.80			
1590.34	6.00	4.00	8.19	12.90			
1590.34	6.00	0.00	8.43	13.40			
1590.41	6.00	0.00	8.64	12.80			
1590.41	6.00	0.00	8.96	12.29			
1590.48	6.00	0.00	8.37	12.18			
1590.48	6.00	0.00	8.25	11.64			
1590.55	6.00	10.00	8.59	13.05			
1590.55	6.00	0.00	7.73	12.64			
1590.62	6.00	0.00	8.41	13.80			
1590.62	6.00	0.00	7.91	13.31			
1590.69	6.00	0.00	8.55	13.18			
1590.69	6.00	5.00	8.08	13.33			
1590.75	6.00	0.00	7.79	12.29			
1590.75	6.00	0.00	8.07	12.09			
1590.82	6.00	3.00	7.99	13.21			
1590.82	6.00	0.00	8.70	13.51			
1590.89	6.00	6.00	7.69	12.53			
1590.89	6.00	0.00	8.36	12.57			
1590.96	6.00	0.00	7.75	12.40			
1590.96	6.00	0.00	8.68	12.98			
1591.03	6.00	0.00	8.09	12.12			
1591.03	6.00	0.00	8.48	12.67			
1591.10	6.00	0.00	8.22	13.19			
1591.10	6.00	2.00	8.25	12.44			
1591.17	6.00	0.00	9.16	12.91			
1591.17	6.00	0.00	9.22	12.93			
1591.24	6.00	0.00	8.26	12.03			
1591.24	6.00	0.00	7.93	11.73			
1591.30	6.00	0.00	8.88	13.66			
1591.30	6.00	5.00	7.57	12.89			
1591.37	6.00	0.00	8.15	13.45			
1591.37	6.00	0.00	7.60	12.70			
1591.44	6.00	0.00	7.68	11.88			
1591.44	6.00	3.00	7.47	12.49			
1591.51	6.00	0.00	8.93	12.67			
1591.51	6.00	0.00	7.89	12.59			
1591.58	6.00	0.00	7.54	12.78			
1591.58	6.00	0.00	8.37	12.29			
1591.65	6.00	0.00	8.79	12.65			
1591.65	6.00	0.00	8.38	12.76			
1591.72	6.00	0.00	8.58	12.36			
1591.72	6.00	9.00	8.40	11.63			
1591.78	6.00	4.00	8.56	13.04			
1591.78	6.00	0.00	8.36	11.69			
1591.85	6.00	4.00	8.69	12.68			
1591.85	6.00	5.00	8.60	12.68			
1591.92	6.00	0.00	8.50	13.01			
1591.92	6.00	0.00	7.62	13.82			
1591.99	6.00	4.00	7.81	12.89			
1591.99	6.00	0.00	8.53	13.25			
1592.06	6.00	0.00	7.56	12.27			
1592.06	6.00	0.00	7.68	12.96			
1592.13	6.00	0.00	8.10	13.10			
1592.13	6.00	0.00	8.43	13.21			
1592.20	6.00	0.00	7.20	12.90			
1592.20	6.00	2.00	8.29	12.09			
1592.26	6.00	0.00	8.51	13.32			
1592.26	6.00	0.00	8.04	14.20			
1592.33	6.00	0.00	8.13	12.62			
1592.33	6.00	0.00	8.35	11.58			
1592.40	6.00	0.00	8.86	13.51			
1592.40	6.00	6.00	8.65	12.37			
1592.47	6.00	0.00	8.36	13.39			
1592.47	6.00	0.00	8.83	12.01			
1592.54	6.00	0.00	9.51	13.72			
1592.54	6.00	2.00	8.32	13.13			
1592.61	6.00	0.00	8.52	13.04			
1592.61	6.00	0.00	8.51	12.79			
1592.68	6.00	2.00	8.24	13.04			
1592.68	6.00	3.00	7.51	12.46			
1592.74	6.00	1.00	8.19	12.06			
1592.74	6.00	0.00	9.30	12.09			
1592.81	6.00	0.00	6.80	12.52			
1592.81	6.00	0.00	8.24	13.42			
1592.88	6.00	0.00	8.61	12.84			
1592.88	6.00	4.00	9.06	14.26			
1592.95	6.00	0.00	7.20	12.57			
1592.95	6.00	5.00	8.49	12.39			
1593.02	6.00	0.00	9.18	12.63			
1593.02	6.00	0.00	8.37	12.15			
1593.09	6.00	0.00	7.96	12.73			
1593.09	6.00	0.00	8.23	11.98			
1593.16	6.00	0.00	9.23	13.44			
1593.16	6.00	0.00	8.17	12.78			
1593.22	6.00	0.00	8.29	12.39			
1593.22	6.00	0.00	8.66	12.59			
1593.29	6.00	0.00	9.09	12.14			
1593.29	6.00	0.00	7.87	12.35			
1593.36	6.00	0.00	8.49	13.01			
1593.36	6.00	4.00	8.23	13.29			
1593.43	6.00	0.00	8.25	11.86			
1593.43	6.00	6.00	7.55	12.96			
1593.50	6.00	9.00	8.96	12.83			
1593.50	6.00	0.00	8.59	12.23			
1593.57	6.00	0.00	7.74	13.39			
1593.57	6.00	0.00	8.23	12.31			
1593.64	6.00	3.00	8.17	12.62			
1593.64	6.00	4.00	8.45	12.33			
1593.70	6.00	0.00	8.57	13.02			
1593.70	6.00	0.00	7.95	11.61			
1593.77	6.00	0.00	8.30	12.43			
1593.77	6.00	0.00	7.91	13.16			
1593.84	6.00	0.00	8.17	12.49			
1593.84	6.00	0.00	8.87	12.32			
1593.91	6.00	0.00	8.32	12.74			
1593.91	6.00	0.00	8.49	11.96			
1593.98	6.00	0.00	8.01	12.74			
1593.98	6.00	15.00	8.14	11.75			
1594.05	6.00	12.00	7.49	11.66			
1594.05	6.00	8.00	8.28	13.37			
1594.12	6.00	1.00	8.63	13.09			
1594.12	6.00	3.00	7.84	12.96			
1594.19	6.00	0.00	8.16	13.16			
1594.19	6.00	3.00	7.59	12.34			
1594.25	6.00	0.00	8.81	12.91			
1594.25	6.00	4.00	8.26	12.42			
1594.32	6.00	3.00	8.40	13.04			
1594.32	6.00	0.00	8.34	12.33			
1594.39	6.00	0.00	8.70	13.51			
1594.39	6.00	0.00	7.99	13.07			
1594.46	6.00	0.00	8.53	13.23			
1594.46	6.00	0.00	8.54	13.54			
1594.53	6.00	2.00	8.34	11.53			
1594.53	6.00	0.00	8.59	13.66			
1594.60	6.00	0.00	8.39	12.06			
1594.60	6.00	0.00	8.29	13.67			
1594.67	6.00	2.00	7.63	11.78			
1594.67	6.00	0.00	8.63	13.57			
1594.73	6.00	0.00	7.71	11.51			
1594.73	6.00	0.00	8.78	12.33			
1594.80	6.00	4.00	7.46	13.69			
1594.80	6.00	0.00	7.78	12.18			
1594.87	6.00	8.00	8.40	12.91			
1594.87	6.00	0.00	7.91	12.92			
1594.94	6.00	0.00	8.03	12.39			
1594.94	6.00	0.00	7.98	12.28			
1595.01	6.00	0.00	8.19	12.60			
1595.01	6.00	0.00	7.66	13.53			
1595.08	6.00	0.00	8.65	13.02			
1595.08	6.00	0.00	8.52	12.78			
1595.15	6.00	0.00	8.87	14.36			
1595.15	6.00	0.00	7.87	12.70			
1595.21	6.00	0.00	8.94	13.21			
1595.21	6.00	13.00	8.87	13.38			
1595.28	6.00	0.00	7.95	11.94			
1595.28	6.00	0.00	8.17	12.18			
1595.35	6.00	0.00	8.31	12.79			
1595.35	6.00	0.00	8.82	13.71			
1595.42	6.00	1.00	7.64	12.79			
1595.42	6.00	0.00	7.89	11.60			
1595.49	6.00	0.00	8.51	11.44			
1595.49	6.00	6.00	8.13	12.06			
1595.56	6.00	0.00	8.14	12.29			
1595.56	6.00	0.00	8.29	11.67			
1595.63	6.00	0.00	8.17	14.11			
1595.63	6.00	16.00	8.27	13.53			
1595.69	6.00	0.00	7.92	12.58			
1595.69	6.00	0.00	9.27	12.76			
1595.76	6.00	7.00	9.06	13.76			
1595.76	6.00	0.00	8.24	13.09			
1595.83	6.00	0.00	7.99	12.38			
1595.83	6.00	0.00	8.81	13.26			
1595.90	6.00	5.00	9.06	12.85			
1595.90	6.00	0.00	8.56	12.26			
1595.97	6.00	0.00	9.17	12.57			
1595.97	6.00	0.00	9.56	12.64			
1596.04	6.00	0.00	7.99	13.12			
1596.04	6.00	0.00	8.69	12.42			
1596.11	6.00	0.00	8.78	13.45			
1596.11	6.00	0.00	8.84	12.72			
1596.18	6.00	18.00	8.36	12.56			
1596.18	6.00	0.00	7.79	12.09			
1596.24	6.00	0.00	8.34	12.58			
1596.24	6.00	0.00	7.70	12.05			
1596.31	6.00	4.00	7.92	13.67			
1596.31	6.00	1.00	8.73	11.02			
1596.38	6.00	0.00	8.74	12.64			
1596.38	6.00	11.00	8.24	13.99			
1596.45	6.00	0.00	8.75	11.72			
1596.45	6.00	3.00	9.60	12.98			
1596.52	6.00	0.00	8.96	12.62			
1596.52	6.00	0.00	8.81	12.85			
1596.59	6.00	0.00	8.04	12.12			
1596.59	6.00	12.00	9.94	13.84			
1596.66	6.00	0.00	7.90	12.91			
1596.66	6.00	27.00	8.37	12.22			
1596.72	6.00	0.00	9.03	11.76			
1596.72	6.00	0.00	8.65	12.57			
1596.79	6.00	0.00	8.52	13.60			
1596.79	6.00	1.00	7.76	12.57			
1596.86	6.00	3.00	9.02	11.72			
1596.86	6.00	0.00	8.54	13.35			
1596.93	6.00	0.00	8.21	13.41			
1596.93	6.00	0.00	8.01	12.19			
1597.00	6.00	3.00	8.42	11.48			
1597.00	6.00	0.00	7.86	13.38			
1597.07	6.00	0.00	8.22	12.29			
1597.07	6.00	0.00	8.42	13.47			
1597.14	6.00	0.00	8.78	13.16			
1597.14	6.00	0.00	7.96	12.87			
1597.20	6.00	17.00	8.61	12.51			
1597.20	6.00	0.00	9.63	14.04			
1597.27	6.00	0.00	8.10	12.19			
1597.27	6.00	0.00	8.89	12.68			
1597.34	6.00	0.00	8.14	11.88			
1597.34	6.00	3.00	9.05	14.06			
1597.41	6.00	0.00	7.45	13.02			
1597.41	6.00	0.00	8.32	11.99			
1597.48	6.00	0.00	8.06	12.61			
1597.48	6.00	0.00	8.18	12.51			
1597.55	6.00	7.00	8.39	12.81			
1597.55	6.00	0.00	8.14	12.32			
1597.62	6.00	3.00	8.08	11.92			
1597.62	6.00	0.00	8.11	12.30			
1597.68	6.00	3.00	8.40	12.42			
1597.68	6.00	0.00	8.80	11.55			
1597.75	6.00	0.00	8.33	11.90			
1597.75	6.00	0.00	8.78	12.72			
1597.82	6.00	0.00	8.72	12.29			
1597.82	6.00	0.00	9.02	13.23			
1597.89	6.00	0.00	8.55	12.91			
1597.89	6.00	4.00	8.52	12.37			
1597.96	6.00	0.00	8.71	12.32			
1597.96	6.00	4.00	8.98	12.90			
1598.03	6.00	0.00	8.25	13.72			
1598.03	6.00	0.00	8.42	11.04			
1598.10	6.00	0.00	8.69	14.86			
1598.10	6.00	0.00	7.87	11.45			
1598.16	6.00	0.00	8.50	13.29			
1598.16	6.00	3.00	8.77	12.40			
1598.23	6.00	0.00	8.96	13.39			
1598.23	6.00	0.00	7.39	13.44			
1598.30	6.00	0.00	7.80	12.27			
1598.30	6.00	0.00	8.66	13.53			
1598.37	6.00	4.00	8.15	13.13			
1598.37	6.00	0.00	7.94	12.34			
1598.44	6.00	3.00	9.65	12.56			
1598.44	6.00	0.00	9.63	13.93			
1598.51	6.00	0.00	8.49	11.36			
1598.51	6.00	0.00	8.73	11.85			
1598.58	6.00	4.00	8.81	11.63			
1598.58	6.00	0.00	8.84	14.74			
1598.64	6.00	0.00	8.00	12.98			
1598.64	6.00	0.00	8.62	12.02			
1598.71	6.00	0.00	8.54	13.28			
1598.71	6.00	0.00	8.13	11.91			
1598.78	6.00	0.00	7.84	12.30			
1598.78	6.00	0.00	8.44	12.98			
1598.85	6.00	3.00	8.58	13.39			
1598.85	6.00	0.00	7.52	12.32			
1598.92	6.00	0.00	8.63	12.88			
1598.92	6.00	0.00	8.48	12.34			
1598.99	6.00	12.00	8.93	13.83			
1598.99	6.00	0.00	7.73	12.41			
1599.06	6.00	0.00	8.52	12.25			
1599.06	6.00	0.00	8.91	13.36			
1599.13	6.00	0.00	8.11	12.06			
1599.13	6.00	0.00	7.91	12.06			
1599.19	6.00	3.00	8.53	11.85			
1599.19	6.00	0.00	9.06	13.19			
1599.26	6.00	0.00	8.27	13.74			
1599.26	6.00	0.00	8.78	12.04			
1599.33	6.00	0.00	8.63	12.67			
1599.33	6.00	0.00	9.08	13.40			
1599.40	6.00	0.00	8.41	13.73			
1599.40	6.00	2.00	8.03	12.25			
1599.47	6.00	0.00	9.57	13.95			
1599.47	6.00	0.00	7.33	12.14			
1599.54	6.00	0.00	7.75	12.91			
1599.54	6.00	0.00	8.84	12.86			
1599.61	6.00	0.00	8.69	13.29			
1599.61	6.00	0.00	6.95	13.95			
1599.67	6.00	1.00	8.65	12.76			
1599.67	6.00	38.00	8.47	12.64			
1599.74	6.00	0.00	8.92	12.99			
1599.74	6.00	0.00	8.09	13.25			
1599.81	6.00	1.00	8.10	11.57			
1599.81	6.00	6.00	9.02	13.75			
1599.88	6.00	0.00	7.73	12.90			
1599.88	6.00	0.00	8.59	12.45			
1599.95	6.00	0.00	8.76	12.57			
1599.95	6.00	0.00	9.68	12.99			
1600.02	6.00	2.00	8.78	12.79			
1600.02	6.00	0.00	8.17	12.14			
1600.09	6.00	0.00	9.46	13.18			
1600.09	6.00	0.00	7.83	11.61			
1600.15	6.00	8.00	7.67	12.16			
1600.15	6.00	5.00	8.44	13.53			
1600.22	6.00	0.00	8.83	11.84			
1600.22	6.00	0.00	7.73	13.41			
1600.29	6.00	4.00	8.08	12.79			
1600.29	6.00	0.00	8.20	12.78			
1600.36	6.00	3.00	8.48	11.28			
1600.36	6.00	0.00	8.75	12.40			
1600.43	6.00	9.00	8.22	12.21			
1600.43	6.00	0.00	8.36	12.54			
1600.50	6.00	0.00	8.46	13.13			
1600.50	6.00	0.00	7.80	12.66			
1600.57	6.00	0.00	8.13	13.16			
1600.57	6.00	8.00	8.93	12.25			
1600.63	6.00	0.00	8.55	12.87			
1600.63	6.00	0.00	8.20	12.25			
1600.70	6.00	0.00	8.86	12.29			
1600.70	6.00	0.00	8.34	11.60			
1600.77	6.00	0.00	8.91	13.09			
1600.77	6.00	1.00	8.13	11.86			
1600.84	6.00	0.00	8.40	12.39			
1600.84	6.00	0.00	8.01	12.79			
1600.91	6.00	0.00	8.49	12.23			
1600.91	6.00	0.00	8.37	12.47			
1600.98	6.00	3.00	8.08	12.04			
1600.98	6.00	0.00	8.27	13.76			
1601.05	6.00	0.00	8.81	13.23			
1601.05	6.00	0.00	8.61	13.48			
1601.11	6.00	2.00	7.92	12.75			
1601.11	6.00	0.00	8.13	13.03			
1601.18	6.00	0.00	8.04	11.81			
1601.18	6.00	0.00	9.48	13.63			
1601.25	6.00	0.00	8.56	13.69			
1601.25	6.00	0.00	8.78	11.89			
1601.32	6.00	0.00	8.70	12.93			
1601.32	6.00	0.00	7.72	12.01			
1601.39	6.00	0.00	8.29	12.50			
1601.39	6.00	0.00	8.37	13.09			
1601.46	6.00	0.00	8.18	13.20			
1601.46	6.00	0.00	7.62	12.13			
1601.53	6.00	0.00	8.35	12.35			
1601.53	6.00	0.00	8.61	13.66			
1601.60	6.00	0.00	8.35	12.95			
1601.60	6.00	5.00	7.75	12.95			
1601.66	6.00	0.00	8.52	13.06			
1601.66	6.00	7.00	7.92	13.47			
1601.73	6.00	0.00	8.46	12.62			
1601.73	6.00	0.00	8.91	12.52			
1601.80	6.00	0.00	8.19	12.20			
1601.80	6.00	0.00	9.27	14.04			
1601.87	6.00	0.00	7.86	12.77			
1601.87	6.00	4.00	8.85	12.72			
1601.94	6.00	0.00	8.60	13.19			
1601.94	6.00	0.00	8.16	11.51			
1602.01	6.00	0.00	8.40	12.39			
1602.01	6.00	0.00	8.40	12.36			
1602.08	6.00	0.00	8.11	12.47			
1602.08	6.00	2.00	7.80	12.53			
1602.14	6.00	0.00	7.68	12.15			
1602.14	6.00	0.00	9.04	14.18			
1602.21	6.00	3.00	7.86	13.55			
1602.21	6.00	0.00	7.45	13.31			
1602.28	6.00	0.00	8.08	13.03			
1602.28	6.00	3.00	7.84	13.23			
1602.35	6.00	0.00	7.67	12.47			
1602.35	6.00	10.00	7.34	11.60			
1602.42	6.00	0.00	8.32	12.34			
1602.42	6.00	0.00	8.98	14.03			
1602.49	6.00	0.00	7.72	13.71			
1602.49	6.00	0.00	8.19	11.98			
1602.56	6.00	0.00	9.67	12.55			
1602.56	6.00	15.00	8.01	11.93			
1602.62	6.00	0.00	8.54	12.45			
1602.62	6.00	0.00	8.56	12.20			
1602.69	6.00	4.00	9.09	13.18			
1602.69	6.00	5.00	7.53	12.29			
1602.76	6.00	1.00	7.77	12.12			
1602.76	6.00	2.00	9.34	13.59			
1602.83	6.00	0.00	8.50	11.88			
1602.83	6.00	0.00	7.99	13.48			
1602.90	6.00	0.00	7.56	11.81			
1602.90	6.00	0.00	8.27	11.89			
1602.97	6.00	0.00	8.73	12.36			
1602.97	6.00	0.00	7.67	12.28			
1603.04	6.00	0.00	8.32	12.20			
1603.04	6.00	0.00	9.19	12.90			
1603.10	6.00	0.00	7.78	12.50			
1603.10	6.00	0.00	8.42	12.41			
1603.17	6.00	0.00	8.33	12.74			
1603.17	6.00	0.00	8.27	12.26			
1603.24	6.00	0.00	8.54	13.21			
1603.24	6.00	0.00	8.73	11.39			
1603.31	6.00	4.00	9.50	12.95			
1603.31	6.00	0.00	8.18	12.96			
1603.38	6.00	11.00	8.74	10.95			
1603.38	6.00	0.00	8.54	12.03			
1603.45	6.00	0.00	8.92	12.48			
1603.45	6.00	0.00	7.86	13.08			
1603.52	6.00	0.00	7.66	12.54			
1603.52	6.00	27.00	8.30	13.45			
1603.59	6.00	0.00	8.25	12.37			
1603.59	6.00	6.00	7.48	11.69			
1603.65	6.00	0.00	7.93	12.84			
1603.65	6.00	0.00	8.45	12.65			
1603.72	6.00	0.00	7.92	14.74			
