Position [m]	Sabre [mm/m]	Band width [mm]
925.77	-0.22	12.00
925.80	-0.14	12.01
925.82	-0.25	12.01
925.85	-0.28	12.01
925.88	-0.06	12.01
925.90	-0.37	12.01
925.93	-0.22	12.01
925.95	-0.19	12.00
925.98	-0.15	12.01
926.01	-0.08	12.01
926.03	-0.38	12.01
926.06	-0.18	12.01
926.09	-0.18	12.02
926.11	-0.21	12.01
926.14	-0.23	12.01
926.16	-0.24	12.00
926.19	-0.23	12.00
926.22	-0.27	12.01
926.24	-0.31	12.00
926.27	-0.00	12.01
926.30	-0.26	12.00
926.32	-0.26	12.01
926.35	-0.29	12.01
926.38	-0.26	12.00
926.40	-0.05	12.00
926.43	-0.33	12.01
926.45	-0.28	12.01
926.48	-0.26	12.00
926.51	-0.25	12.00
926.53	-0.25	12.01
926.56	-0.34	12.01
926.59	-0.16	12.00
926.61	-0.25	12.01
926.64	-0.36	12.00
926.66	-0.16	12.01
926.69	-0.29	12.00
926.72	-0.29	12.01
926.74	-0.30	12.01
926.77	-0.39	12.01
926.80	-0.21	12.01
926.82	-0.36	12.01
926.85	-0.34	12.00
926.87	-0.35	12.01
926.90	-0.28	12.01
926.93	-0.22	12.01
926.95	-0.45	12.01
926.98	-0.30	12.01
927.01	-0.41	12.01
927.03	-0.38	12.01
927.06	-0.35	12.00
927.09	-0.44	12.00
927.11	-0.29	12.00
927.14	-0.42	12.01
927.16	-0.42	12.01
927.19	-0.23	12.00
927.22	-0.32	12.01
927.24	-0.26	12.00
927.27	-0.50	12.00
927.30	-0.23	12.00
927.32	-0.24	12.01
927.35	-0.42	12.00
927.37	-0.38	12.01
927.40	-0.42	12.01
927.43	-0.32	12.01
927.45	-0.27	12.01
927.48	-0.32	12.01
927.51	-0.31	12.00
927.53	-0.33	12.01
927.56	-0.27	12.01
927.59	-0.22	12.01
927.61	-0.31	12.00
927.64	-0.34	12.01
927.66	-0.60	12.01
927.69	-0.32	12.01
927.72	-0.24	12.01
927.74	-0.34	12.00
927.77	-0.27	12.01
927.80	-0.26	12.00
927.82	-0.18	12.01
927.85	-0.31	12.00
927.87	-0.34	12.00
927.90	-0.32	12.01
927.93	-0.42	12.01
927.95	-0.31	12.00
927.98	-0.41	12.01
928.01	-0.36	12.00
928.03	-0.19	12.00
928.06	-0.39	12.00
928.09	-0.29	12.00
928.11	-0.20	12.01
928.14	-0.26	12.00
928.16	-0.19	12.01
928.19	-0.40	12.01
928.22	-0.22	12.01
928.24	-0.27	12.01
928.27	-0.33	12.01
928.30	-0.38	12.01
928.32	-0.29	12.01
928.35	-0.20	12.01
928.37	-0.23	12.01
928.40	-0.23	12.00
928.43	-0.11	12.00
928.45	-0.19	12.01
928.48	-0.23	12.01
928.51	-0.28	12.00
928.53	-0.16	12.01
928.56	-0.25	12.00
928.59	-0.41	12.01
928.61	-0.20	12.00
928.64	-0.26	12.01
928.66	-0.08	12.00
928.69	-0.20	12.00
928.72	-0.24	12.00
928.74	-0.05	12.01
928.77	-0.16	12.01
928.80	-0.23	12.01
928.82	-0.18	12.01
928.85	-0.22	12.01
928.87	-0.27	12.01
928.90	-0.15	12.01
928.93	-0.20	12.01
928.95	-0.18	12.01
928.98	-0.26	12.00
929.01	-0.12	12.01
929.03	-0.21	12.01
929.06	-0.24	12.00
929.09	-0.14	12.01
929.11	-0.16	12.00
929.14	-0.22	12.01
929.16	-0.25	12.00
929.19	-0.33	12.01
929.22	-0.26	12.00
929.24	-0.24	12.00
929.27	-0.24	12.00
929.30	-0.26	12.00
929.32	-0.25	12.01
929.35	-0.13	12.00
929.37	-0.21	12.01
929.40	-0.17	12.00
929.43	-0.33	12.01
929.45	-0.25	12.00
929.48	-0.24	12.01
929.51	-0.28	12.01
929.53	-0.28	12.01
929.56	-0.18	12.01
929.58	-0.22	12.01
929.61	-0.16	12.01
929.64	-0.24	12.01
929.66	-0.28	12.00
929.69	-0.24	12.01
929.72	-0.41	12.01
929.74	-0.09	12.00
929.77	-0.27	12.01
929.80	-0.30	12.01
929.82	-0.24	12.01
929.85	-0.37	12.01
929.87	-0.10	12.00
929.90	-0.27	12.00
929.93	-0.47	12.00
929.95	-0.23	12.00
929.98	-0.40	12.00
930.01	-0.17	12.00
930.03	-0.35	12.00
930.06	-0.32	12.01
930.08	-0.24	12.01
930.11	-0.51	12.01
930.14	-0.21	12.01
930.16	-0.40	12.01
930.19	-0.38	12.01
930.22	-0.28	12.01
930.24	-0.55	12.01
930.27	-0.21	12.01
930.30	-0.35	12.01
930.32	-0.49	12.01
930.35	-0.36	12.00
930.37	-0.47	12.01
930.40	-0.31	12.00
930.43	-0.41	12.01
930.45	-0.45	12.01
930.48	-0.21	12.01
930.51	-0.52	12.01
930.53	-0.39	12.00
930.56	-0.46	12.01
930.58	-0.39	12.00
930.61	-0.25	12.00
930.64	-0.50	12.00
930.66	-0.44	12.00
930.69	-0.25	12.00
930.72	-0.31	12.00
930.74	-0.31	12.00
930.77	-0.47	12.00
930.80	-0.33	12.01
930.82	-0.38	12.01
930.85	-0.40	12.01
930.87	-0.26	12.00
930.90	-0.41	12.01
930.93	-0.33	12.01
930.95	-0.32	12.01
930.98	-0.31	12.00
931.01	-0.33	12.01
931.03	-0.46	12.01
931.06	-0.40	12.01
931.08	-0.32	12.01
931.11	-0.31	12.00
931.14	-0.31	12.00
931.16	-0.44	12.00
931.19	-0.34	12.00
931.22	-0.24	12.00
931.24	-0.42	12.00
931.27	-0.33	12.00
931.30	-0.46	12.01
931.32	-0.33	12.01
931.35	-0.33	12.01
931.37	-0.37	12.01
931.40	-0.28	12.01
931.43	-0.30	12.01
931.45	-0.37	12.01
931.48	-0.30	12.01
931.51	-0.32	12.01
931.53	-0.29	12.01
931.56	-0.35	12.01
931.58	-0.27	12.01
931.61	-0.21	12.01
931.64	-0.25	12.00
931.66	-0.26	12.00
931.69	-0.36	12.00
931.72	-0.30	12.01
931.74	-0.24	12.01
931.77	-0.18	12.01
931.79	-0.25	12.01
931.82	-0.21	12.01
931.85	-0.19	12.00
931.87	-0.24	12.00
931.90	-0.19	12.01
931.93	-0.24	12.01
931.95	-0.27	12.01
931.98	-0.28	12.01
932.01	-0.18	12.00
932.03	-0.15	12.01
932.06	-0.18	12.00
932.08	-0.18	12.00
932.11	-0.20	12.00
932.14	-0.16	12.01
932.16	-0.14	12.01
932.19	-0.31	12.00
932.22	-0.13	12.01
932.24	-0.16	12.01
932.27	-0.14	12.01
932.29	-0.14	12.01
932.32	-0.28	12.01
932.35	-0.17	12.00
932.37	-0.21	12.01
932.40	-0.25	12.01
932.43	-0.09	12.01
932.45	-0.35	12.01
932.48	-0.29	12.01
932.51	-0.21	12.01
932.53	-0.07	12.01
932.56	-0.14	12.01
932.58	-0.32	12.01
932.61	-0.26	12.00
932.64	-0.21	12.01
932.66	-0.24	12.00
932.69	-0.33	12.01
932.72	-0.33	12.01
932.74	-0.13	12.01
932.77	-0.22	12.00
932.79	-0.25	12.00
932.82	-0.28	12.01
932.85	-0.30	12.01
932.87	-0.19	12.00
932.90	-0.25	12.00
932.93	-0.25	12.01
932.95	-0.25	12.01
932.98	-0.33	12.01
933.01	-0.34	12.01
933.03	-0.25	12.00
933.06	-0.17	12.00
933.08	-0.28	12.01
933.11	-0.44	12.01
933.14	-0.11	12.01
933.16	-0.13	12.01
933.19	-0.23	12.01
933.22	-0.31	12.00
933.24	-0.39	12.00
933.27	-0.27	12.01
933.29	-0.29	12.01
933.32	-0.37	12.00
933.35	-0.31	12.00
933.37	-0.35	12.01
933.40	-0.30	12.01
933.43	-0.30	12.01
933.45	-0.28	12.01
933.48	-0.25	12.01
933.51	-0.43	12.01
933.53	-0.29	12.01
933.56	-0.25	12.01
933.58	-0.38	12.01
933.61	-0.39	12.01
933.64	-0.46	12.01
933.66	-0.30	12.01
933.69	-0.43	12.01
933.72	-0.31	12.00
933.74	-0.43	12.01
933.77	-0.30	12.01
933.79	-0.33	12.01
933.82	-0.30	12.01
933.85	-0.27	12.01
933.87	-0.33	12.01
933.90	-0.40	12.00
933.93	-0.43	12.01
933.95	-0.38	12.01
933.98	-0.31	12.00
934.01	-0.41	12.01
934.03	-0.38	12.01
934.06	-0.30	12.01
934.08	-0.18	12.01
934.11	-0.22	12.01
934.14	-0.34	12.00
934.16	-0.38	12.01
934.19	-0.33	12.01
934.22	-0.34	12.01
934.24	-0.39	12.00
934.27	-0.33	12.01
934.29	-0.29	12.00
934.32	-0.30	12.01
934.35	-0.27	12.01
934.37	-0.24	12.00
934.40	-0.21	12.01
934.43	-0.34	12.01
934.45	-0.32	12.01
934.48	-0.29	12.01
934.50	-0.40	12.01
934.53	-0.32	12.01
934.56	-0.40	12.01
934.58	-0.26	12.00
934.61	-0.28	12.00
934.64	-0.41	12.01
934.66	-0.24	12.00
934.69	-0.25	12.00
934.72	-0.25	12.00
934.74	-0.30	12.01
934.77	-0.41	12.01
934.79	-0.19	12.00
934.82	-0.38	12.01
934.85	-0.34	12.00
934.87	-0.35	12.01
934.90	-0.38	12.01
934.93	-0.19	12.00
934.95	-0.29	12.01
934.98	-0.25	12.00
935.00	-0.13	12.01
935.03	-0.32	12.01
935.06	-0.27	12.01
935.08	-0.28	12.01
935.11	-0.36	12.00
935.14	-0.23	12.01
935.16	-0.43	12.01
935.19	-0.17	12.01
935.22	-0.20	12.00
935.24	-0.13	12.01
935.27	-0.27	12.00
935.29	-0.28	12.01
935.32	-0.06	12.00
935.35	-0.21	12.01
935.37	-0.27	12.00
935.40	-0.17	12.02
935.43	-0.28	12.01
935.45	-0.21	12.01
935.48	-0.31	12.00
935.50	-0.06	12.00
935.53	-0.16	12.01
935.56	-0.28	12.01
935.58	-0.07	12.01
935.61	-0.11	12.01
935.64	-0.07	12.01
935.66	-0.25	12.01
935.69	-0.31	12.00
935.72	-0.08	12.00
935.74	-0.19	12.00
935.77	-0.33	12.01
935.79	-0.29	12.01
935.82	-0.11	12.01
935.85	-0.11	12.01
935.87	-0.19	12.01
935.90	-0.16	12.01
935.93	-0.22	12.01
935.95	-0.23	12.01
935.98	-0.20	12.00
936.00	-0.27	12.01
936.03	-0.21	12.01
936.06	-0.35	12.01
936.08	-0.26	12.00
936.11	-0.16	12.01
936.14	-0.15	12.00
936.16	-0.23	12.01
936.19	-0.32	12.00
936.22	-0.24	12.00
936.24	-0.16	12.01
936.27	-0.23	12.01
936.29	-0.23	12.00
936.32	-0.34	12.01
936.35	-0.20	12.01
936.37	-0.20	12.01
936.40	-0.25	12.01
936.43	-0.16	12.00
936.45	-0.30	12.00
936.48	-0.24	12.01
936.50	-0.23	12.01
936.53	-0.18	12.01
936.56	-0.19	12.00
936.58	-0.41	12.01
936.61	-0.21	12.01
936.64	-0.19	12.00
936.66	-0.31	12.00
936.69	-0.28	12.01
936.71	-0.35	12.01
936.74	-0.21	12.01
936.77	-0.23	12.01
936.79	-0.33	12.00
936.82	-0.29	12.01
936.85	-0.31	12.00
936.87	-0.24	12.00
936.90	-0.41	12.01
936.93	-0.30	12.01
936.95	-0.26	12.00
936.98	-0.40	12.01
937.00	-0.36	12.00
937.03	-0.30	12.01
937.06	-0.26	12.00
937.08	-0.37	12.01
937.11	-0.33	12.01
937.14	-0.39	12.01
937.16	-0.29	12.00
937.19	-0.33	12.01
937.21	-0.41	12.01
937.24	-0.33	12.01
937.27	-0.28	12.01
937.29	-0.44	12.00
937.32	-0.33	12.01
937.35	-0.49	12.01
937.37	-0.34	12.01
937.40	-0.34	12.00
937.43	-0.38	12.01
937.45	-0.23	12.01
937.48	-0.41	12.01
937.50	-0.28	12.01
937.53	-0.37	12.01
937.56	-0.36	12.00
937.58	-0.28	12.01
937.61	-0.47	12.00
937.64	-0.37	12.01
937.66	-0.35	12.00
937.69	-0.33	12.01
937.71	-0.26	12.00
937.74	-0.40	12.01
937.77	-0.23	12.01
937.79	-0.37	12.01
937.82	-0.41	12.01
937.85	-0.23	12.01
937.87	-0.35	12.01
937.90	-0.23	12.01
937.93	-0.40	12.00
937.95	-0.36	12.00
937.98	-0.29	12.00
938.00	-0.35	12.00
938.03	-0.36	12.00
938.06	-0.30	12.00
938.08	-0.25	12.00
938.11	-0.24	12.00
938.14	-0.43	12.00
938.16	-0.26	12.00
938.19	-0.23	12.00
938.21	-0.36	12.00
938.24	-0.22	12.00
938.27	-0.44	12.01
938.29	-0.23	12.01
938.32	-0.28	12.01
938.35	-0.38	12.01
938.37	-0.16	12.01
938.40	-0.25	12.01
938.43	-0.23	12.01
938.45	-0.18	12.01
938.48	-0.33	12.01
938.50	-0.17	12.01
938.53	-0.35	12.00
938.56	-0.26	12.00
938.58	-0.15	12.01
938.61	-0.28	12.01
938.64	-0.10	12.00
938.66	-0.35	12.01
938.69	-0.21	12.01
938.71	-0.12	12.00
938.74	-0.35	12.00
938.77	-0.14	12.01
938.79	-0.24	12.00
938.82	-0.23	12.01
938.85	-0.21	12.01
938.87	-0.35	12.01
938.90	-0.02	12.00
938.92	-0.22	12.00
938.95	-0.24	12.01
938.98	-0.07	12.01
939.00	-0.27	12.01
939.03	-0.08	12.00
939.06	-0.28	12.01
939.08	-0.17	12.00
939.11	-0.13	12.01
939.14	-0.30	12.01
939.16	-0.23	12.01
939.19	-0.23	12.01
939.21	-0.21	12.01
939.24	-0.11	12.00
939.27	-0.39	12.00
939.29	-0.08	12.00
939.32	-0.17	12.00
939.35	-0.35	12.01
939.37	-0.21	12.01
939.40	-0.34	12.01
939.42	-0.18	12.01
939.45	-0.35	12.00
939.48	-0.29	12.01
939.50	-0.17	12.00
939.53	-0.28	12.01
939.56	-0.24	12.00
939.58	-0.34	12.00
939.61	-0.32	12.01
939.64	-0.16	12.00
939.66	-0.41	12.01
939.69	-0.21	12.01
939.71	-0.27	12.01
939.74	-0.27	12.01
939.77	-0.20	12.01
939.79	-0.45	12.01
939.82	-0.10	12.00
939.85	-0.39	12.00
939.87	-0.41	12.01
939.90	-0.31	12.00
939.92	-0.32	12.01
939.95	-0.20	12.00
939.98	-0.46	12.01
940.00	-0.32	12.01
940.03	-0.26	12.01
940.06	-0.41	12.01
940.08	-0.20	12.01
940.11	-0.38	12.01
940.14	-0.36	12.00
940.16	-0.28	12.01
940.19	-0.44	12.00
940.21	-0.24	12.01
940.24	-0.44	12.00
940.27	-0.36	12.00
940.29	-0.40	12.00
940.32	-0.36	12.00
940.35	-0.21	12.01
940.37	-0.41	12.01
940.40	-0.40	12.01
940.42	-0.25	12.01
940.45	-0.34	12.00
940.48	-0.31	12.00
940.50	-0.45	12.01
940.53	-0.41	12.01
940.56	-0.38	12.00
940.58	-0.45	12.01
940.61	-0.24	12.01
940.64	-0.33	12.01
940.66	-0.33	12.01
940.69	-0.40	12.00
940.71	-0.42	12.00
940.74	-0.23	12.01
940.77	-0.42	12.00
940.79	-0.42	12.00
940.82	-0.37	12.00
940.85	-0.41	12.01
940.87	-0.22	12.01
940.90	-0.41	12.01
940.92	-0.35	12.01
940.95	-0.26	12.00
940.98	-0.47	12.00
941.00	-0.22	12.01
941.03	-0.44	12.00
941.06	-0.26	12.00
941.08	-0.22	12.01
941.11	-0.55	12.01
941.14	-0.18	12.01
941.16	-0.36	12.00
941.19	-0.33	12.01
941.21	-0.27	12.01
941.24	-0.36	12.00
941.27	-0.07	12.01
941.29	-0.39	12.01
941.32	-0.31	12.00
941.35	-0.18	12.00
941.37	-0.38	12.01
941.40	-0.19	12.00
941.42	-0.35	12.01
941.45	-0.31	12.00
941.48	-0.20	12.01
941.50	-0.34	12.01
941.53	-0.12	12.01
941.56	-0.23	12.01
941.58	-0.26	12.00
941.61	-0.27	12.00
941.63	-0.27	12.01
941.66	-0.19	12.00
941.69	-0.21	12.01
941.71	-0.37	12.01
941.74	-0.16	12.01
941.77	-0.27	12.01
941.79	-0.16	12.01
941.82	-0.18	12.01
941.85	-0.27	12.01
941.87	-0.15	12.00
941.90	-0.34	12.01
941.92	-0.24	12.00
941.95	-0.12	12.01
941.98	-0.16	12.01
942.00	-0.29	12.01
942.03	-0.23	12.01
942.06	-0.26	12.00
942.08	-0.16	12.00
942.11	-0.32	12.01
942.13	-0.26	12.00
942.16	-0.22	12.01
942.19	-0.18	12.01
942.21	-0.11	12.00
942.24	-0.31	12.00
942.27	-0.18	12.01
942.29	-0.14	12.01
942.32	-0.22	12.01
942.35	-0.31	12.00
942.37	-0.13	12.01
942.40	-0.20	12.00
942.42	-0.25	12.01
942.45	-0.33	12.01
942.48	-0.17	12.01
942.50	-0.18	12.01
942.53	-0.18	12.00
942.56	-0.30	12.01
942.58	-0.26	12.00
942.61	-0.11	12.01
942.63	-0.22	12.01
942.66	-0.21	12.01
942.69	-0.32	12.01
942.71	-0.28	12.01
942.74	-0.31	12.01
942.77	-0.21	12.01
942.79	-0.16	12.01
942.82	-0.21	12.01
942.85	-0.39	12.00
942.87	-0.23	12.01
942.90	-0.28	12.01
942.92	-0.22	12.01
942.95	-0.38	12.01
942.98	-0.44	12.00
943.00	-0.26	12.00
943.03	-0.34	12.00
943.06	-0.29	12.01
943.08	-0.31	12.00
943.11	-0.32	12.01
943.13	-0.25	12.01
943.16	-0.31	12.00
943.19	-0.34	12.01
943.21	-0.28	12.01
943.24	-0.46	12.01
943.27	-0.28	12.01
943.29	-0.30	12.01
943.32	-0.37	12.01
943.35	-0.34	12.01
943.37	-0.41	12.01
943.40	-0.28	12.01
943.42	-0.33	12.01
943.45	-0.39	12.01
943.48	-0.32	12.01
943.50	-0.31	12.01
943.53	-0.33	12.01
943.56	-0.41	12.01
943.58	-0.41	12.01
943.61	-0.24	12.01
943.63	-0.37	12.00
943.66	-0.36	12.00
943.69	-0.32	12.01
943.71	-0.32	12.01
943.74	-0.21	12.01
943.77	-0.32	12.01
943.79	-0.30	12.01
943.82	-0.37	12.01
943.84	-0.37	12.01
943.87	-0.45	12.01
943.90	-0.31	12.01
943.92	-0.29	12.01
943.95	-0.33	12.01
943.98	-0.38	12.01
944.00	-0.22	12.01
944.03	-0.28	12.01
944.06	-0.33	12.01
944.08	-0.30	12.01
944.11	-0.44	12.00
944.13	-0.33	12.01
944.16	-0.39	12.00
944.19	-0.30	12.00
944.21	-0.31	12.01
944.24	-0.36	12.00
944.27	-0.39	12.00
944.29	-0.28	12.01
944.32	-0.24	12.00
944.34	-0.26	12.01
944.37	-0.37	12.01
944.40	-0.32	12.01
944.42	-0.28	12.00
944.45	-0.18	12.00
944.48	-0.31	12.00
944.50	-0.40	12.01
944.53	-0.31	12.01
944.56	-0.35	12.01
944.58	-0.19	12.00
944.61	-0.30	12.01
944.63	-0.23	12.01
944.66	-0.21	12.01
944.69	-0.36	12.00
944.71	-0.22	12.01
944.74	-0.20	12.00
944.77	-0.27	12.01
944.79	-0.24	12.00
944.82	-0.37	12.01
944.84	-0.19	12.00
944.87	-0.17	12.00
944.90	-0.35	12.00
944.92	-0.20	12.01
944.95	-0.28	12.01
944.98	-0.16	12.00
945.00	-0.26	12.01
945.03	-0.31	12.00
945.06	-0.15	12.01
945.08	-0.19	12.00
945.11	-0.26	12.00
945.13	-0.20	12.00
945.16	-0.31	12.00
945.19	-0.22	12.01
945.21	-0.22	12.01
945.24	-0.22	12.01
945.27	-0.16	12.01
945.29	-0.34	12.00
945.32	-0.18	12.00
945.34	-0.20	12.01
945.37	-0.12	12.01
945.40	-0.19	12.00
945.42	-0.27	12.01
945.45	-0.28	12.01
945.48	-0.26	12.00
945.50	-0.24	12.00
945.53	-0.19	12.00
945.56	-0.25	12.00
945.58	-0.14	12.01
945.61	-0.15	12.01
945.63	-0.25	12.00
945.66	-0.19	12.00
945.69	-0.18	12.01
945.71	-0.23	12.00
945.74	-0.21	12.01
945.77	-0.17	12.00
945.79	-0.20	12.00
945.82	-0.29	12.00
945.84	-0.22	12.01
945.87	-0.10	12.01
945.90	-0.22	12.01
945.92	-0.23	12.01
945.95	-0.27	12.01
945.98	-0.18	12.01
946.00	-0.18	12.01
946.03	-0.22	12.01
946.05	-0.28	12.01
946.08	-0.33	12.01
946.11	-0.19	12.00
946.13	-0.35	12.01
946.16	-0.25	12.01
946.19	-0.26	12.00
946.21	-0.31	12.00
946.24	-0.24	12.01
946.27	-0.21	12.01
946.29	-0.20	12.00
946.32	-0.38	12.01
946.34	-0.36	12.00
946.37	-0.27	12.01
946.40	-0.33	12.01
946.42	-0.31	12.00
946.45	-0.46	12.01
946.48	-0.35	12.01
946.50	-0.15	12.00
946.53	-0.34	12.01
946.55	-0.32	12.01
946.58	-0.42	12.01
946.61	-0.28	12.01
946.63	-0.32	12.01
946.66	-0.37	12.01
946.69	-0.30	12.01
946.71	-0.38	12.00
946.74	-0.42	12.00
946.77	-0.39	12.01
946.79	-0.38	12.01
946.82	-0.27	12.01
946.84	-0.39	12.00
946.87	-0.41	12.01
946.90	-0.25	12.00
946.92	-0.34	12.01
946.95	-0.37	12.01
946.98	-0.42	12.00
947.00	-0.41	12.01
947.03	-0.35	12.01
947.05	-0.43	12.00
947.08	-0.35	12.00
947.11	-0.31	12.00
947.13	-0.33	12.01
947.16	-0.35	12.01
947.19	-0.35	12.01
947.21	-0.27	12.01
947.24	-0.28	12.01
947.27	-0.39	12.00
947.29	-0.29	12.01
947.32	-0.28	12.01
947.34	-0.30	12.01
947.37	-0.35	12.00
947.40	-0.35	12.01
947.42	-0.28	12.01
947.45	-0.31	12.01
947.48	-0.31	12.00
947.50	-0.37	12.01
947.53	-0.23	12.01
947.55	-0.40	12.00
947.58	-0.32	12.01
947.61	-0.28	12.01
947.63	-0.27	12.01
947.66	-0.32	12.01
947.69	-0.47	12.00
947.71	-0.33	12.01
947.74	-0.24	12.00
947.77	-0.36	12.00
947.79	-0.28	12.01
947.82	-0.29	12.00
947.84	-0.26	12.00
947.87	-0.23	12.01
947.90	-0.40	12.01
947.92	-0.23	12.01
947.95	-0.30	12.01
947.98	-0.26	12.00
948.00	-0.33	12.01
948.03	-0.25	12.01
948.05	-0.15	12.00
948.08	-0.25	12.01
948.11	-0.30	12.01
948.13	-0.16	12.01
948.16	-0.25	12.01
948.19	-0.19	12.00
948.21	-0.20	12.01
948.24	-0.19	12.00
948.27	-0.16	12.01
948.29	-0.29	12.00
948.32	-0.22	12.01
948.34	-0.16	12.00
948.37	-0.19	12.00
948.40	-0.29	12.00
948.42	-0.17	12.00
948.45	-0.12	12.01
948.48	-0.14	12.00
948.50	-0.26	12.00
948.53	-0.16	12.01
948.55	-0.16	12.00
948.58	-0.23	12.01
948.61	-0.19	12.01
948.63	-0.25	12.01
948.66	-0.22	12.01
948.69	-0.21	12.01
948.71	-0.22	12.01
948.74	-0.18	12.00
948.76	-0.12	12.01
948.79	-0.23	12.01
948.82	-0.19	12.01
948.84	-0.20	12.01
948.87	-0.16	12.01
948.90	-0.30	12.00
948.92	-0.30	12.00
948.95	-0.14	12.01
948.98	-0.23	12.01
949.00	-0.28	12.01
949.03	-0.35	12.01
949.05	-0.21	12.01
949.08	-0.19	12.00
949.11	-0.20	12.01
949.13	-0.24	12.01
949.16	-0.16	12.01
949.19	-0.19	12.00
949.21	-0.27	12.01
949.24	-0.24	12.00
949.26	-0.19	12.00
949.29	-0.28	12.01
949.32	-0.27	12.01
949.34	-0.21	12.01
949.37	-0.16	12.01
949.40	-0.20	12.00
949.42	-0.30	12.00
949.45	-0.15	12.01
949.48	-0.26	12.00
949.50	-0.23	12.01
949.53	-0.28	12.01
949.55	-0.23	12.01
949.58	-0.24	12.00
949.61	-0.43	12.00
949.63	-0.32	12.01
949.66	-0.22	12.01
949.69	-0.19	12.00
949.71	-0.37	12.01
949.74	-0.35	12.00
949.76	-0.33	12.01
949.79	-0.28	12.01
949.82	-0.32	12.01
949.84	-0.34	12.01
949.87	-0.32	12.00
949.90	-0.36	12.00
949.92	-0.38	12.01
949.95	-0.24	12.00
949.98	-0.32	12.01
950.00	-0.38	12.01
950.03	-0.37	12.01
950.05	-0.30	12.01
950.08	-0.14	12.01
950.11	-0.37	12.01
950.13	-0.52	12.01
950.16	-0.42	12.01
950.19	-0.34	12.01
950.21	-0.23	12.01
950.24	-0.25	12.01
950.26	-0.48	12.01
950.29	-0.26	12.00
950.32	-0.31	12.00
950.34	-0.28	12.01
950.37	-0.28	12.01
950.40	-0.39	12.01
950.42	-0.29	12.00
950.45	-0.41	12.01
950.48	-0.23	12.01
950.50	-0.22	12.01
950.53	-0.45	12.01
950.55	-0.29	12.00
950.58	-0.23	12.01
950.61	-0.28	12.01
950.63	-0.25	12.01
950.66	-0.43	12.01
950.69	-0.26	12.01
950.71	-0.28	12.01
950.74	-0.35	12.01
950.76	-0.25	12.01
950.79	-0.30	12.00
950.82	-0.20	12.01
950.84	-0.37	12.01
950.87	-0.36	12.01
950.90	-0.19	12.01
950.92	-0.33	12.00
950.95	-0.29	12.01
950.97	-0.34	12.00
951.00	-0.31	12.00
951.03	-0.36	12.00
951.05	-0.38	12.00
951.08	-0.31	12.00
951.11	-0.29	12.02
951.13	-0.33	12.01
951.16	-0.32	12.01
951.19	-0.32	12.01
951.21	-0.23	12.01
951.24	-0.31	12.00
951.26	-0.34	12.00
951.29	-0.32	12.01
951.32	-0.28	12.01
951.34	-0.33	12.01
951.37	-0.32	12.01
951.40	-0.18	12.01
951.42	-0.28	12.01
951.45	-0.20	12.00
951.47	-0.33	12.01
951.50	-0.25	12.01
951.53	-0.09	12.01
951.55	-0.29	12.01
951.58	-0.32	12.01
951.61	-0.20	12.00
951.63	-0.19	12.00
951.66	-0.19	12.00
951.69	-0.33	12.01
951.71	-0.17	12.00
951.74	-0.24	12.00
951.76	-0.26	12.00
951.79	-0.12	12.00
951.82	-0.22	12.01
951.84	-0.14	12.01
951.87	-0.29	12.00
951.90	-0.37	12.00
951.92	-0.05	12.01
951.95	-0.21	12.01
951.97	-0.30	12.01
952.00	-0.20	12.01
952.03	-0.26	12.01
952.05	-0.14	12.01
952.08	-0.30	12.01
952.11	-0.19	12.01
952.13	-0.14	12.01
952.16	-0.41	12.01
952.19	-0.25	12.01
952.21	-0.17	12.00
952.24	-0.27	12.01
952.26	-0.30	12.01
952.29	-0.28	12.01
952.32	-0.17	12.00
952.34	-0.09	12.00
952.37	-0.34	12.00
952.40	-0.35	12.00
952.42	-0.23	12.01
952.45	-0.19	12.00
952.47	-0.18	12.00
952.50	-0.32	12.01
952.53	-0.26	12.00
952.55	-0.17	12.00
952.58	-0.28	12.01
952.61	-0.31	12.01
952.63	-0.26	12.00
952.66	-0.24	12.01
952.69	-0.22	12.01
952.71	-0.32	12.01
952.74	-0.18	12.01
952.76	-0.22	12.01
952.79	-0.33	12.01
952.82	-0.28	12.01
952.84	-0.20	12.00
952.87	-0.25	12.00
952.90	-0.33	12.01
952.92	-0.36	12.00
952.95	-0.28	12.01
952.97	-0.30	12.00
953.00	-0.36	12.00
953.03	-0.22	12.01
953.05	-0.32	12.01
953.08	-0.32	12.00
953.11	-0.33	12.01
953.13	-0.36	12.00
953.16	-0.26	12.00
953.18	-0.37	12.01
953.21	-0.52	12.00
953.24	-0.30	12.01
953.26	-0.37	12.00
953.29	-0.36	12.00
953.32	-0.44	12.00
953.34	-0.40	12.01
953.37	-0.28	12.01
953.40	-0.41	12.01
953.42	-0.34	12.01
953.45	-0.34	12.00
953.47	-0.35	12.00
953.50	-0.42	12.01
953.53	-0.49	12.01
953.55	-0.35	12.01
953.58	-0.37	12.01
953.61	-0.54	12.01
953.63	-0.29	12.00
953.66	-0.35	12.01
953.68	-0.25	12.01
953.71	-0.33	12.01
953.74	-0.52	12.01
953.76	-0.30	12.01
953.79	-0.41	12.01
953.82	-0.39	12.01
953.84	-0.37	12.01
953.87	-0.37	12.01
953.90	-0.25	12.01
953.92	-0.37	12.01
953.95	-0.27	12.01
953.97	-0.24	12.00
954.00	-0.46	12.01
954.03	-0.36	12.00
