"Zeit (Y, M, d, h, min, s)";"Zeit kleiner Sekunde";"Pulszahl";"OUT1";"OUT2";"OUT3";"OUT4"
19.04.2024 10:40:41;0,9735625;0;8,14;9,06;-4,29;3,19
19.04.2024 10:40:42;0,0985625;0;8,44;8,78;-3,90;3,19
19.04.2024 10:40:42;0,2235625;0;8,42;8,80;-3,76;2,97
19.04.2024 10:40:42;0,3485625;0;8,21;9,00;-3,83;2,64
19.04.2024 10:40:42;0,4735625;0;8,38;8,83;-3,72;2,80
19.04.2024 10:40:42;0,5985625;0;8,61;8,61;-3,37;2,86
19.04.2024 10:40:42;0,7235625;0;8,15;9,05;-3,51;2,44
19.04.2024 10:40:42;0,8485625;0;8,39;8,83;-3,37;2,27
19.04.2024 10:40:42;0,9735625;0;8,50;8,72;-3,13;2,48
19.04.2024 10:40:43;0,0985625;0;8,47;8,75;-3,27;2,53
19.04.2024 10:40:43;0,2235625;0;8,17;9,03;-3,73;2,37
19.04.2024 10:40:43;0,3485625;0;8,27;8,94;-3,78;2,71
19.04.2024 10:40:43;0,4735625;0;8,59;8,64;-3,77;3,37
19.04.2024 10:40:43;0,5985625;0;8,19;9,02;-4,57;3,46
19.04.2024 10:40:43;0,7235625;0;8,04;9,15;-4,92;3,56
19.04.2024 10:40:43;0,8485625;0;8,45;8,77;-4,37;3,89
19.04.2024 10:40:43;0,9735625;0;8,45;8,77;-3,93;3,37
19.04.2024 10:40:44;0,0985625;0;8,19;9,02;-3,93;2,57
19.04.2024 10:40:44;0,2235625;0;8,16;9,04;-3,85;2,56
19.04.2024 10:40:44;0,3485625;0;8,60;8,63;-3,46;3,05
19.04.2024 10:40:44;0,4735625;0;8,41;8,82;-3,61;2,81
19.04.2024 10:40:44;0,5985625;0;8,15;9,05;-3,61;2,38
19.04.2024 10:40:44;0,7235625;0;8,48;8,74;-3,34;2,55
19.04.2024 10:40:44;0,8485625;0;8,47;8,76;-3,32;2,72
19.04.2024 10:40:44;0,9735625;0;8,27;8,94;-3,76;2,68
19.04.2024 10:40:45;0,0985625;0;8,17;9,03;-4,07;2,87
19.04.2024 10:40:45;0,2235625;0;8,31;8,90;-4,02;3,33
19.04.2024 10:40:45;0,3485625;0;8,32;8,91;-4,08;3,22
19.04.2024 10:40:45;0,4735625;0;8,15;9,05;-4,30;3,18
19.04.2024 10:40:45;0,5985625;0;8,29;8,93;-4,29;3,56
19.04.2024 10:40:45;0,7235625;0;8,37;8,85;-4,52;3,83
19.04.2024 10:40:45;0,8485625;0;8,09;9,11;-4,91;3,77
19.04.2024 10:40:45;0,9735625;0;8,09;9,10;-4,76;3,74
19.04.2024 10:40:46;0,0985625;0;8,47;8,75;-4,28;3,65
19.04.2024 10:40:46;0,2235625;0;8,24;8,97;-4,01;3,11
19.04.2024 10:40:46;0,3485625;0;8,20;9,01;-3,69;2,72
19.04.2024 10:40:46;0,4735625;0;8,59;8,63;-3,29;2,75
19.04.2024 10:40:46;0,5985625;0;8,44;8,78;-3,16;2,39
19.04.2024 10:40:46;0,7235625;0;8,23;8,97;-3,14;2,00
19.04.2024 10:40:46;0,8485625;0;8,36;8,85;-2,99;2,15
19.04.2024 10:40:46;0,9735625;0;8,60;8,62;-3,12;2,62
19.04.2024 10:40:47;0,0985625;0;8,14;9,06;-3,73;2,63
19.04.2024 10:40:47;0,2235625;0;8,19;9,02;-3,95;2,87
19.04.2024 10:40:47;0,3485625;0;8,48;8,74;-3,75;3,30
19.04.2024 10:40:47;0,4735625;0;8,31;8,91;-4,05;3,19
19.04.2024 10:40:47;0,5985625;0;7,99;9,20;-4,30;2,92
19.04.2024 10:40:47;0,7235625;0;8,26;8,95;-4,00;3,20
19.04.2024 10:40:47;0,8485625;0;8,62;8,61;-3,72;3,40
19.04.2024 10:40:47;0,9735625;0;8,06;9,14;-3,94;2,87
19.04.2024 10:40:48;0,0985625;0;8,15;9,05;-3,77;2,57
19.04.2024 10:40:48;0,2235625;0;8,68;8,55;-3,20;2,85
19.04.2024 10:40:48;0,3485625;0;8,28;8,94;-3,33;2,61
19.04.2024 10:40:48;0,4735625;0;8,17;9,03;-3,56;2,32
19.04.2024 10:40:48;0,5985625;0;8,41;8,80;-3,43;2,60
19.04.2024 10:40:48;0,7235625;0;8,36;8,85;-3,42;2,92
19.04.2024 10:40:48;0,8485625;0;8,33;8,89;-3,82;2,92
19.04.2024 10:40:48;0,9735625;0;8,11;9,08;-4,13;3,13
19.04.2024 10:40:49;0,0985625;0;8,35;8,86;-4,03;3,50
19.04.2024 10:40:49;0,2235625;0;8,28;8,94;-4,17;3,37
19.04.2024 10:40:49;0,3485625;0;8,11;9,09;-4,54;3,26
19.04.2024 10:40:49;0,4735625;0;8,10;9,09;-4,52;3,74
19.04.2024 10:40:49;0,5985625;0;8,53;8,70;-4,52;3,91
19.04.2024 10:40:49;0,7235625;0;7,90;9,27;-4,57;3,48
19.04.2024 10:40:49;0,8485625;0;8,31;8,90;-4,01;3,21
19.04.2024 10:40:49;0,9735625;0;8,49;8,73;-3,57;3,03
19.04.2024 10:40:50;0,0985625;0;8,28;8,94;-3,59;2,64
19.04.2024 10:40:50;0,2235625;0;8,21;9,00;-3,56;2,42
19.04.2024 10:40:50;0,3485625;0;8,52;8,70;-3,41;2,68
19.04.2024 10:40:50;0,4735625;0;8,30;8,92;-3,60;2,78
19.04.2024 10:40:50;0,5985625;0;8,13;9,07;-4,03;2,82
19.04.2024 10:40:50;0,7235625;0;8,35;8,86;-4,09;3,41
19.04.2024 10:40:50;0,8485625;0;8,39;8,83;-4,15;3,67
19.04.2024 10:40:50;0,9735625;0;8,17;9,04;-4,41;3,23
19.04.2024 10:40:51;0,0985625;0;8,14;9,06;-4,09;2,98
19.04.2024 10:40:51;0,2235625;0;8,46;8,76;-3,60;2,98
19.04.2024 10:40:51;0,3485625;0;8,52;8,71;-3,60;2,98
19.04.2024 10:40:51;0,4735625;0;7,93;9,25;-4,02;2,69
19.04.2024 10:40:51;0,5985625;0;8,33;8,89;-3,77;2,98
19.04.2024 10:40:51;0,7235625;0;8,68;8,54;-3,43;3,12
19.04.2024 10:40:51;0,8485625;0;8,05;9,15;-3,70;2,65
19.04.2024 10:40:51;0,9735625;0;8,36;8,86;-3,77;2,51
19.04.2024 10:40:52;0,0985625;0;8,44;8,78;-3,54;2,94
19.04.2024 10:40:52;0,2235625;0;8,49;8,74;-3,56;3,03
19.04.2024 10:40:52;0,3485625;0;8,15;9,05;-4,04;2,83
19.04.2024 10:40:52;0,4735625;0;8,29;8,92;-4,02;3,01
19.04.2024 10:40:52;0,5985625;0;8,40;8,82;-3,80;3,34
19.04.2024 10:40:52;0,7235625;0;8,43;8,79;-3,80;2,96
19.04.2024 10:40:52;0,8485625;0;8,05;9,14;-3,91;2,57
19.04.2024 10:40:52;0,9735625;0;8,36;8,85;-3,53;2,67
19.04.2024 10:40:53;0,0985625;0;8,55;8,67;-3,34;2,77
19.04.2024 10:40:53;0,2235625;0;8,23;8,98;-3,55;2,56
19.04.2024 10:40:53;0,3485625;0;8,36;8,86;-3,47;2,53
19.04.2024 10:40:53;0,4735625;0;8,32;8,89;-3,71;2,99
19.04.2024 10:40:53;0,5985625;0;8,30;8,92;-4,27;3,34
19.04.2024 10:40:53;0,7235625;0;8,08;9,11;-4,77;3,64
19.04.2024 10:40:53;0,8485625;0;8,26;8,95;-4,69;3,87
19.04.2024 10:40:53;0,9735625;0;8,28;8,94;-4,57;3,82
19.04.2024 10:40:54;0,0985625;0;8,25;8,96;-4,46;3,50
19.04.2024 10:40:54;0,2235625;0;8,22;8,99;-4,09;3,34
19.04.2024 10:40:54;0,3485625;0;8,53;8,69;-3,70;2,95
19.04.2024 10:40:54;0,4735625;0;8,17;9,03;-3,64;2,68
19.04.2024 10:40:54;0,5985625;0;8,30;8,92;-3,57;2,52
19.04.2024 10:40:54;0,7235625;0;8,47;8,75;-3,35;2,72
19.04.2024 10:40:54;0,8485625;0;8,46;8,77;-3,55;2,87
19.04.2024 10:40:54;0,9735625;0;8,02;9,17;-3,97;2,63
19.04.2024 10:40:55;0,0985625;0;8,40;8,82;-3,69;2,90
19.04.2024 10:40:55;0,2235625;0;8,42;8,80;-3,43;3,05
19.04.2024 10:40:55;0,3485625;0;8,19;9,03;-3,76;2,74
19.04.2024 10:40:55;0,4735625;0;8,30;8,91;-3,94;2,91
19.04.2024 10:40:55;0,5985625;0;8,28;8,94;-3,83;3,32
19.04.2024 10:40:55;0,7235625;0;8,44;8,78;-3,94;3,35
19.04.2024 10:40:55;0,8485625;0;8,23;8,99;-4,13;3,05
19.04.2024 10:40:55;0,9735625;0;8,20;9,01;-3,89;3,13
19.04.2024 10:40:56;0,0985625;0;8,48;8,74;-3,60;3,21
19.04.2024 10:40:56;0,2235625;0;8,52;8,70;-3,58;2,91
19.04.2024 10:40:56;0,3485625;0;8,16;9,04;-3,51;2,55
19.04.2024 10:40:56;0,4735625;0;8,50;8,73;-3,21;2,51
19.04.2024 10:40:56;0,5985625;0;8,42;8,80;-3,17;2,60
19.04.2024 10:40:56;0,7235625;0;8,33;8,89;-3,45;2,59
19.04.2024 10:40:56;0,8485625;0;8,31;8,89;-3,73;2,73
19.04.2024 10:40:56;0,9735625;0;8,25;8,96;-3,65;3,00
19.04.2024 10:40:57;0,0985625;0;8,29;8,93;-3,88;3,05
19.04.2024 10:40:57;0,2235625;0;8,27;8,95;-4,39;3,58
19.04.2024 10:40:57;0,3485625;0;8,17;9,03;-4,73;4,02
19.04.2024 10:40:57;0,4735625;0;8,18;9,03;-4,81;4,12
19.04.2024 10:40:57;0,5985625;0;8,24;8,97;-4,56;3,71
19.04.2024 10:40:57;0,7235625;0;8,20;9,00;-3,82;3,16
19.04.2024 10:40:57;0,8485625;0;8,54;8,68;-3,36;2,76
19.04.2024 10:40:57;0,9735625;0;8,25;8,96;-3,29;2,30
19.04.2024 10:40:58;0,0985625;0;8,34;8,87;-3,00;2,29
19.04.2024 10:40:58;0,2235625;0;8,61;8,61;-3,03;2,48
19.04.2024 10:40:58;0,3485625;0;8,31;8,90;-3,50;2,57
19.04.2024 10:40:58;0,4735625;0;8,08;9,11;-3,95;2,74
19.04.2024 10:40:58;0,5985625;0;8,54;8,68;-3,90;3,13
19.04.2024 10:40:58;0,7235625;0;8,31;8,91;-3,82;3,29
19.04.2024 10:40:58;0,8485625;0;8,09;9,11;-4,31;3,10
19.04.2024 10:40:58;0,9735625;0;8,27;8,94;-4,51;3,45
19.04.2024 10:40:59;0,0985625;0;8,22;8,99;-4,72;4,17
19.04.2024 10:40:59;0,2235625;0;8,35;8,88;-4,86;4,09
19.04.2024 10:40:59;0,3485625;0;8,01;9,18;-4,88;3,54
19.04.2024 10:40:59;0,4735625;0;8,16;9,04;-4,24;3,40
19.04.2024 10:40:59;0,5985625;0;8,69;8,53;-3,43;3,14
19.04.2024 10:40:59;0,7235625;0;8,39;8,83;-3,20;2,24
19.04.2024 10:40:59;0,8485625;0;8,20;9,02;-2,68;1,71
19.04.2024 10:40:59;0,9735625;0;8,71;8,51;-2,26;1,74
19.04.2024 10:41:00;0,0985625;0;8,60;8,63;-2,64;1,99
19.04.2024 10:41:00;0,2235625;0;8,08;9,11;-3,55;2,24
19.04.2024 10:41:00;0,3485625;0;8,40;8,82;-3,93;2,91
19.04.2024 10:41:00;0,4735625;0;8,56;8,66;-3,92;3,49
19.04.2024 10:41:00;0,5985625;0;8,00;9,18;-4,32;3,22
19.04.2024 10:41:00;0,7235625;0;8,28;8,93;-4,42;3,25
19.04.2024 10:41:00;0,8485625;0;8,38;8,83;-4,15;3,55
19.04.2024 10:41:00;0,9735625;0;8,29;8,93;-4,32;3,60
19.04.2024 10:41:01;0,0985625;0;8,19;9,02;-4,53;3,14
19.04.2024 10:41:01;0,2235625;0;8,08;9,11;-4,22;3,33
19.04.2024 10:41:01;0,3485625;0;8,56;8,67;-3,86;3,46
19.04.2024 10:41:01;0,4735625;0;8,34;8,87;-3,98;3,06
19.04.2024 10:41:01;0,5985625;0;8,09;9,11;-3,75;2,79
19.04.2024 10:41:01;0,7235625;0;8,60;8,63;-3,41;2,84
19.04.2024 10:41:01;0,8485625;0;8,54;8,70;-3,45;2,63
19.04.2024 10:41:01;0,9735625;0;7,97;9,21;-3,68;2,51
19.04.2024 10:41:02;0,0985625;0;8,68;8,54;-3,54;2,76
19.04.2024 10:41:02;0,2235625;0;8,37;8,85;-3,77;3,07
19.04.2024 10:41:02;0,3485625;0;8,17;9,04;-4,19;3,13
19.04.2024 10:41:02;0,4735625;0;8,32;8,89;-4,31;3,40
19.04.2024 10:41:02;0,5985625;0;8,48;8,74;-4,18;3,69
19.04.2024 10:41:02;0,7235625;0;8,10;9,10;-4,42;3,30
19.04.2024 10:41:02;0,8485625;0;8,28;8,93;-4,31;2,95
19.04.2024 10:41:02;0,9735625;0;8,26;8,96;-3,75;3,14
19.04.2024 10:41:03;0,0985625;0;8,68;8,55;-3,57;3,01
19.04.2024 10:41:03;0,2235625;0;8,22;8,99;-3,75;2,53
19.04.2024 10:41:03;0,3485625;0;8,15;9,05;-3,37;2,52
19.04.2024 10:41:03;0,4735625;0;8,69;8,53;-3,13;2,76
19.04.2024 10:41:03;0,5985625;0;8,38;8,84;-3,59;2,60
19.04.2024 10:41:03;0,7235625;0;8,03;9,17;-3,92;2,73
19.04.2024 10:41:03;0,8485625;0;8,54;8,68;-3,84;3,17
19.04.2024 10:41:03;0,9735625;0;8,60;8,63;-3,79;3,21
19.04.2024 10:41:04;0,0985625;0;8,01;9,17;-4,11;3,02
19.04.2024 10:41:04;0,2235625;0;8,49;8,73;-4,03;3,03
19.04.2024 10:41:04;0,3485625;0;8,47;8,75;-3,78;3,23
19.04.2024 10:41:04;0,4735625;0;8,29;8,93;-3,81;2,96
19.04.2024 10:41:04;0,5985625;0;8,31;8,91;-3,90;2,53
19.04.2024 10:41:04;0,7235625;0;8,22;8,99;-3,54;2,66
19.04.2024 10:41:04;0,8485625;0;8,63;8,60;-3,46;2,90
19.04.2024 10:41:04;0,9735625;0;8,36;8,86;-3,59;2,65
19.04.2024 10:41:05;0,0985625;0;8,11;9,09;-3,50;2,54
19.04.2024 10:41:05;0,2235625;0;8,79;8,44;-3,19;2,75
19.04.2024 10:41:05;0,3485625;0;8,27;8,94;-3,66;2,77
19.04.2024 10:41:05;0,4735625;0;8,08;9,11;-4,09;2,87
19.04.2024 10:41:05;0,5985625;0;8,52;8,71;-4,24;3,31
19.04.2024 10:41:05;0,7235625;0;8,34;8,88;-4,22;3,61
19.04.2024 10:41:05;0,8485625;0;8,29;8,93;-4,43;3,52
19.04.2024 10:41:05;0,9735625;0;8,29;8,92;-4,57;3,58
19.04.2024 10:41:06;0,0985625;0;8,38;8,84;-4,39;3,76
19.04.2024 10:41:06;0,2235625;0;8,34;8,88;-4,43;3,47
19.04.2024 10:41:06;0,3485625;0;8,27;8,94;-4,19;3,04
19.04.2024 10:41:06;0,4735625;0;8,22;8,99;-3,77;2,93
19.04.2024 10:41:06;0,5985625;0;8,65;8,57;-3,64;2,87
19.04.2024 10:41:06;0,7235625;0;8,10;9,09;-3,72;2,50
19.04.2024 10:41:06;0,8485625;0;8,34;8,88;-3,53;2,75
19.04.2024 10:41:06;0,9735625;0;8,71;8,52;-3,51;3,00
19.04.2024 10:41:07;0,0985625;0;8,16;9,04;-3,84;2,76
19.04.2024 10:41:07;0,2235625;0;8,15;9,06;-3,80;2,67
19.04.2024 10:41:07;0,3485625;0;8,64;8,58;-3,54;2,94
19.04.2024 10:41:07;0,4735625;0;8,42;8,80;-3,48;2,88
19.04.2024 10:41:07;0,5985625;0;8,10;9,10;-4,03;2,80
19.04.2024 10:41:07;0,7235625;0;8,58;8,65;-3,97;3,26
19.04.2024 10:41:07;0,8485625;0;8,37;8,85;-4,04;3,64
19.04.2024 10:41:07;0,9735625;0;8,37;8,85;-4,38;3,44
19.04.2024 10:41:08;0,0985625;0;8,23;8,98;-4,29;3,08
19.04.2024 10:41:08;0,2235625;0;8,30;8,91;-3,69;2,99
19.04.2024 10:41:08;0,3485625;0;8,68;8,55;-3,36;2,80
19.04.2024 10:41:08;0,4735625;0;8,16;9,04;-3,65;2,40
19.04.2024 10:41:08;0,5985625;0;8,26;8,95;-3,49;2,53
19.04.2024 10:41:08;0,7235625;0;8,67;8,56;-3,10;2,55
19.04.2024 10:41:08;0,8485625;0;8,28;8,94;-3,18;2,23
19.04.2024 10:41:08;0,9735625;0;8,19;9,02;-3,39;2,23
19.04.2024 10:41:09;0,0985625;0;8,59;8,63;-3,67;2,90
19.04.2024 10:41:09;0,2235625;0;8,34;8,88;-3,99;3,42
19.04.2024 10:41:09;0,3485625;0;8,19;9,02;-4,53;3,45
19.04.2024 10:41:09;0,4735625;0;8,32;8,89;-4,62;3,61
19.04.2024 10:41:09;0,5985625;0;8,32;8,90;-4,38;3,85
19.04.2024 10:41:09;0,7235625;0;8,31;8,92;-4,43;3,55
19.04.2024 10:41:09;0,8485625;0;8,28;8,93;-4,29;3,12
19.04.2024 10:41:09;0,9735625;0;8,35;8,86;-3,80;3,03
19.04.2024 10:41:10;0,0985625;0;8,46;8,76;-3,73;2,87
19.04.2024 10:41:10;0,2235625;0;8,22;8,98;-4,07;2,78
19.04.2024 10:41:10;0,3485625;0;8,27;8,95;-4,04;3,18
19.04.2024 10:41:10;0,4735625;0;8,49;8,73;-3,95;3,24
19.04.2024 10:41:10;0,5985625;0;8,19;9,02;-3,79;2,70
19.04.2024 10:41:10;0,7235625;0;8,32;8,90;-3,74;2,74
19.04.2024 10:41:10;0,8485625;0;8,51;8,71;-3,55;2,94
19.04.2024 10:41:10;0,9735625;0;8,38;8,84;-3,69;2,82
19.04.2024 10:41:11;0,0985625;0;7,99;9,20;-3,90;2,69
19.04.2024 10:41:11;0,2235625;0;8,56;8,66;-3,61;3,01
19.04.2024 10:41:11;0,3485625;0;8,32;8,89;-3,78;3,22
19.04.2024 10:41:11;0,4735625;0;8,19;9,02;-4,12;3,02
19.04.2024 10:41:11;0,5985625;0;8,36;8,85;-4,17;3,37
19.04.2024 10:41:11;0,7235625;0;8,37;8,85;-4,11;3,66
19.04.2024 10:41:11;0,8485625;0;8,31;8,91;-4,04;3,15
19.04.2024 10:41:11;0,9735625;0;8,22;8,99;-3,79;2,57
19.04.2024 10:41:12;0,0985625;0;8,32;8,89;-3,50;2,73
19.04.2024 10:41:12;0,2235625;0;8,58;8,64;-3,24;2,68
19.04.2024 10:41:12;0,3485625;0;8,26;8,94;-3,31;2,34
19.04.2024 10:41:12;0,4735625;0;8,20;9,00;-3,33;2,41
19.04.2024 10:41:12;0,5985625;0;8,66;8,56;-3,34;2,70
19.04.2024 10:41:12;0,7235625;0;8,28;8,94;-3,49;2,79
19.04.2024 10:41:12;0,8485625;0;8,18;9,03;-3,72;2,63
19.04.2024 10:41:12;0,9735625;0;8,43;8,80;-3,84;3,02
19.04.2024 10:41:13;0,0985625;0;8,34;8,88;-3,97;3,41
19.04.2024 10:41:13;0,2235625;0;8,11;9,08;-4,36;3,33
19.04.2024 10:41:13;0,3485625;0;8,39;8,83;-4,24;3,38
19.04.2024 10:41:13;0,4735625;0;8,35;8,87;-4,03;3,52
19.04.2024 10:41:13;0,5985625;0;8,36;8,86;-4,14;3,25
19.04.2024 10:41:13;0,7235625;0;8,23;8,97;-4,12;3,11
19.04.2024 10:41:13;0,8485625;0;8,31;8,90;-4,13;3,42
19.04.2024 10:41:13;0,9735625;0;8,39;8,83;-4,13;3,42
19.04.2024 10:41:14;0,0985625;0;8,18;9,02;-4,19;3,06
19.04.2024 10:41:14;0,2235625;0;8,29;8,93;-3,85;3,16
19.04.2024 10:41:14;0,3485625;0;8,45;8,76;-3,94;3,19
19.04.2024 10:41:14;0,4735625;0;8,22;9,00;-4,11;2,92
19.04.2024 10:41:14;0,5985625;0;8,05;9,14;-3,93;2,88
19.04.2024 10:41:14;0,7235625;0;8,68;8,55;-3,61;3,11
19.04.2024 10:41:14;0,8485625;0;8,20;9,01;-3,71;2,87
19.04.2024 10:41:14;0,9735625;0;8,10;9,10;-3,96;2,76
19.04.2024 10:41:15;0,0985625;0;8,46;8,76;-3,78;3,08
19.04.2024 10:41:15;0,2235625;0;8,51;8,71;-3,66;3,14
19.04.2024 10:41:15;0,3485625;0;8,09;9,11;-3,79;2,63
19.04.2024 10:41:15;0,4735625;0;8,35;8,86;-3,62;2,54
19.04.2024 10:41:15;0,5985625;0;8,55;8,67;-3,31;3,00
19.04.2024 10:41:15;0,7235625;0;8,43;8,79;-3,46;2,84
19.04.2024 10:41:15;0,8485625;0;8,17;9,04;-3,91;2,69
19.04.2024 10:41:15;0,9735625;0;8,35;8,86;-3,76;3,02
19.04.2024 10:41:16;0,0985625;0;8,56;8,67;-3,66;3,15
19.04.2024 10:41:16;0,2235625;0;8,22;8,99;-3,90;2,82
19.04.2024 10:41:16;0,3485625;0;8,13;9,07;-3,88;2,57
19.04.2024 10:41:16;0,4735625;0;8,35;8,87;-3,52;2,69
19.04.2024 10:41:16;0,5985625;0;8,56;8,67;-3,20;2,71
19.04.2024 10:41:16;0,7235625;0;8,00;9,19;-3,72;2,50
19.04.2024 10:41:16;0,8485625;0;8,44;8,78;-3,65;2,88
19.04.2024 10:41:16;0,9735625;0;8,43;8,79;-3,75;3,42
19.04.2024 10:41:17;0,0985625;0;8,28;8,94;-4,14;3,13
19.04.2024 10:41:17;0,2235625;0;8,04;9,15;-4,56;3,17
19.04.2024 10:41:17;0,3485625;0;8,37;8,85;-4,30;3,70
19.04.2024 10:41:17;0,4735625;0;8,38;8,85;-4,15;3,70
19.04.2024 10:41:17;0,5985625;0;8,30;8,92;-4,14;3,20
19.04.2024 10:41:17;0,7235625;0;8,17;9,03;-3,89;3,05
19.04.2024 10:41:17;0,8485625;0;8,61;8,61;-3,52;3,00
19.04.2024 10:41:17;0,9735625;0;8,33;8,89;-3,63;2,68
19.04.2024 10:41:18;0,0985625;0;8,16;9,04;-3,73;2,53
19.04.2024 10:41:18;0,2235625;0;8,51;8,71;-3,67;2,78
19.04.2024 10:41:18;0,3485625;0;8,23;8,98;-3,89;2,95
19.04.2024 10:41:18;0,4735625;0;8,19;9,02;-4,04;3,00
19.04.2024 10:41:18;0,5985625;0;8,44;8,78;-3,97;3,26
19.04.2024 10:41:18;0,7235625;0;8,32;8,90;-4,09;3,46
19.04.2024 10:41:18;0,8485625;0;8,13;9,08;-4,33;3,14
19.04.2024 10:41:18;0,9735625;0;8,30;8,91;-4,27;3,20
19.04.2024 10:41:19;0,0985625;0;8,36;8,86;-3,88;3,42
19.04.2024 10:41:19;0,2235625;0;8,44;8,79;-3,92;3,18
19.04.2024 10:41:19;0,3485625;0;8,20;9,01;-3,96;2,91
19.04.2024 10:41:19;0,4735625;0;8,35;8,87;-3,53;2,98
19.04.2024 10:41:19;0,5985625;0;8,54;8,68;-3,31;2,86
19.04.2024 10:41:19;0,7235625;0;8,42;8,81;-3,48;2,54
19.04.2024 10:41:19;0,8485625;0;8,15;9,05;-3,54;2,43
19.04.2024 10:41:19;0,9735625;0;8,50;8,71;-3,39;2,74
19.04.2024 10:41:20;0,0985625;0;8,51;8,72;-3,46;2,71
19.04.2024 10:41:20;0,2235625;0;8,01;9,17;-3,71;2,54
19.04.2024 10:41:20;0,3485625;0;8,40;8,82;-3,73;2,88
19.04.2024 10:41:20;0,4735625;0;8,46;8,77;-3,74;3,11
19.04.2024 10:41:20;0,5985625;0;8,02;9,18;-4,17;2,91
19.04.2024 10:41:20;0,7235625;0;8,25;8,97;-4,30;3,15
19.04.2024 10:41:20;0,8485625;0;8,38;8,85;-4,12;3,66
19.04.2024 10:41:20;0,9735625;0;8,22;8,99;-4,43;3,66
19.04.2024 10:41:21;0,0985625;0;8,19;9,02;-4,36;3,17
19.04.2024 10:41:21;0,2235625;0;8,31;8,91;-3,65;2,98
19.04.2024 10:41:21;0,3485625;0;8,50;8,73;-3,21;2,68
19.04.2024 10:41:21;0,4735625;0;8,30;8,91;-3,31;2,26
19.04.2024 10:41:21;0,5985625;0;8,29;8,92;-3,37;2,37
19.04.2024 10:41:21;0,7235625;0;8,41;8,81;-3,57;2,82
19.04.2024 10:41:21;0,8485625;0;8,45;8,77;-3,92;2,89
19.04.2024 10:41:21;0,9735625;0;7,95;9,23;-4,25;3,15
19.04.2024 10:41:22;0,0985625;0;8,41;8,80;-4,39;3,64
19.04.2024 10:41:22;0,2235625;0;8,23;8,98;-4,56;3,75
19.04.2024 10:41:22;0,3485625;0;7,97;9,21;-4,67;3,44
19.04.2024 10:41:22;0,4735625;0;8,27;8,95;-4,26;3,35
19.04.2024 10:41:22;0,5985625;0;8,38;8,84;-3,91;3,26
19.04.2024 10:41:22;0,7235625;0;8,17;9,05;-3,83;2,80
19.04.2024 10:41:22;0,8485625;0;8,34;8,87;-3,55;2,55
19.04.2024 10:41:22;0,9735625;0;8,37;8,85;-3,16;2,73
19.04.2024 10:41:23;0,0985625;0;8,40;8,83;-3,24;2,54
19.04.2024 10:41:23;0,2235625;0;8,38;8,84;-3,49;2,45
19.04.2024 10:41:23;0,3485625;0;8,18;9,02;-3,52;2,85
19.04.2024 10:41:23;0,4735625;0;8,56;8,67;-3,58;3,07
19.04.2024 10:41:23;0,5985625;0;8,37;8,84;-3,86;2,98
19.04.2024 10:41:23;0,7235625;0;8,01;9,17;-4,00;2,90
19.04.2024 10:41:23;0,8485625;0;8,49;8,73;-3,82;3,37
19.04.2024 10:41:23;0,9735625;0;8,39;8,83;-4,04;3,30
19.04.2024 10:41:24;0,0985625;0;7,99;9,19;-4,29;3,08
19.04.2024 10:41:24;0,2235625;0;8,33;8,89;-4,11;3,18
19.04.2024 10:41:24;0,3485625;0;8,46;8,76;-3,69;3,30
19.04.2024 10:41:24;0,4735625;0;8,32;8,91;-3,64;2,91
19.04.2024 10:41:24;0,5985625;0;8,12;9,08;-3,77;2,54
19.04.2024 10:41:24;0,7235625;0;8,44;8,78;-3,30;2,89
19.04.2024 10:41:24;0,8485625;0;8,55;8,68;-3,23;2,81
19.04.2024 10:41:24;0,9735625;0;8,10;9,10;-3,72;2,61
19.04.2024 10:41:25;0,0985625;0;8,28;8,93;-3,72;2,95
19.04.2024 10:41:25;0,2235625;0;8,49;8,73;-3,87;3,48
19.04.2024 10:41:25;0,3485625;0;8,36;8,86;-4,25;3,64
19.04.2024 10:41:25;0,4735625;0;7,99;9,19;-4,47;3,50
19.04.2024 10:41:25;0,5985625;0;8,42;8,80;-4,07;3,47
19.04.2024 10:41:25;0,7235625;0;8,34;8,89;-3,78;3,12
19.04.2024 10:41:25;0,8485625;0;8,32;8,89;-3,77;2,76
19.04.2024 10:41:25;0,9735625;0;8,24;8,97;-3,64;2,72
19.04.2024 10:41:26;0,0985625;0;8,46;8,76;-3,61;2,86
19.04.2024 10:41:26;0,2235625;0;8,21;9,00;-3,88;2,95
19.04.2024 10:41:26;0,3485625;0;8,11;9,09;-4,16;3,15
19.04.2024 10:41:26;0,4735625;0;8,41;8,81;-3,94;3,41
19.04.2024 10:41:26;0,5985625;0;8,30;8,92;-3,94;3,14
19.04.2024 10:41:26;0,7235625;0;8,16;9,04;-3,75;2,66
19.04.2024 10:41:26;0,8485625;0;8,37;8,85;-3,55;2,88
19.04.2024 10:41:26;0,9735625;0;8,56;8,67;-3,47;2,85
19.04.2024 10:41:27;0,0985625;0;8,13;9,07;-3,69;2,65
19.04.2024 10:41:27;0,2235625;0;8,35;8,87;-3,55;2,76
19.04.2024 10:41:27;0,3485625;0;8,55;8,68;-3,32;3,12
19.04.2024 10:41:27;0,4735625;0;8,36;8,87;-3,69;2,88
19.04.2024 10:41:27;0,5985625;0;8,08;9,12;-3,94;2,84
