Position [m]	Sabre [mm/m]	Band width [mm]
337.58	0.28	12.09
337.61	0.05	12.08
337.64	0.15	12.08
337.66	0.42	12.09
337.69	0.25	12.08
337.72	-0.09	12.08
337.74	0.10	12.08
337.77	0.43	12.07
337.80	0.44	12.08
337.82	-0.31	12.08
337.85	0.27	12.09
337.87	0.77	12.08
337.90	0.11	12.08
337.93	0.18	12.09
337.95	0.54	12.09
337.98	0.48	12.08
338.01	0.23	12.08
338.03	-0.05	12.08
338.06	0.27	12.08
338.09	0.64	12.08
338.11	-0.09	12.08
338.14	-0.12	12.08
338.16	0.47	12.07
338.19	0.60	12.08
338.22	-0.10	12.09
338.24	0.09	12.08
338.27	0.57	12.08
338.30	0.48	12.08
338.32	0.00	12.08
338.35	0.18	12.08
338.37	0.53	12.08
338.40	0.45	12.09
338.43	-0.03	12.08
338.45	0.05	12.08
338.48	0.61	12.08
338.51	0.45	12.08
338.53	-0.09	12.08
338.56	0.02	12.08
338.59	0.75	12.08
338.61	0.30	12.08
338.64	-0.10	12.07
338.66	0.28	12.09
338.69	0.46	12.08
338.72	0.46	12.07
338.74	-0.24	12.07
338.77	0.24	12.08
338.80	0.69	12.08
338.82	0.19	12.07
338.85	-0.17	12.08
338.88	0.45	12.08
338.90	0.62	12.08
338.93	0.27	12.08
338.95	-0.28	12.08
338.98	0.52	12.07
339.01	0.56	12.09
339.03	0.04	12.08
339.06	-0.05	12.08
339.09	0.36	12.08
339.11	0.59	12.08
339.14	0.09	12.08
339.16	-0.01	12.08
339.19	0.50	12.09
339.22	0.54	12.08
339.24	-0.02	12.08
339.27	0.15	12.08
339.30	0.52	12.08
339.32	0.54	12.08
339.35	0.00	12.08
339.38	0.03	12.08
339.40	0.59	12.08
339.43	0.47	12.08
339.45	-0.08	12.07
339.48	-0.02	12.08
339.51	0.62	12.09
339.53	0.43	12.07
339.56	-0.01	12.08
339.59	0.01	12.08
339.61	0.67	12.09
339.64	0.44	12.08
339.66	-0.16	12.09
339.69	0.11	12.08
339.72	0.79	12.08
339.74	0.09	12.08
339.77	-0.16	12.09
339.80	0.30	12.07
339.82	0.57	12.08
339.85	0.04	12.08
339.88	-0.20	12.08
339.90	0.48	12.08
339.93	0.47	12.08
339.95	0.04	12.08
339.98	0.11	12.08
340.01	0.47	12.08
340.03	0.41	12.08
340.06	-0.02	12.08
340.09	-0.01	12.08
340.11	0.57	12.08
340.14	0.36	12.08
340.17	-0.08	12.08
340.19	0.11	12.08
340.22	0.55	12.08
340.24	0.46	12.08
340.27	-0.15	12.08
340.30	0.22	12.08
340.32	0.66	12.08
340.35	0.38	12.08
340.38	-0.11	12.07
340.40	0.12	12.08
340.43	0.51	12.08
340.45	0.54	12.08
340.48	-0.41	12.08
340.51	0.16	12.09
340.53	0.67	12.08
340.56	0.16	12.09
340.59	-0.27	12.08
340.61	0.34	12.08
340.64	0.71	12.07
340.67	0.05	12.08
340.69	-0.05	12.09
340.72	0.41	12.08
340.74	0.62	12.08
340.77	-0.10	12.07
340.80	0.01	12.08
340.82	0.55	12.09
340.85	0.49	12.08
340.88	-0.17	12.08
340.90	0.18	12.08
340.93	0.43	12.08
340.96	0.34	12.08
340.98	-0.05	12.08
341.01	-0.09	12.08
341.03	0.67	12.08
341.06	0.37	12.07
341.09	-0.27	12.08
341.11	0.28	12.09
341.14	0.59	12.08
341.17	0.25	12.08
341.19	0.13	12.08
341.22	-0.11	12.08
341.24	0.59	12.08
341.27	0.37	12.07
341.30	-0.30	12.07
341.32	0.28	12.09
341.35	0.69	12.08
341.38	0.13	12.08
341.40	-0.27	12.08
341.43	0.47	12.08
341.46	0.63	12.07
341.48	0.12	12.08
341.51	0.05	12.08
341.53	0.51	12.09
341.56	0.67	12.08
341.59	-0.17	12.08
341.61	0.08	12.08
341.64	0.63	12.08
341.67	0.27	12.09
341.69	0.01	12.08
341.72	0.20	12.08
341.75	0.41	12.08
341.77	0.58	12.08
341.80	0.01	12.08
341.82	0.03	12.08
341.85	0.85	12.08
341.88	0.39	12.08
341.90	-0.06	12.09
341.93	0.17	12.08
341.96	0.58	12.09
341.98	0.32	12.08
342.01	0.10	12.07
342.03	-0.03	12.08
342.06	0.57	12.08
342.09	0.51	12.08
342.11	-0.17	12.08
342.14	0.12	12.08
342.17	0.91	12.08
342.19	0.25	12.08
342.22	-0.30	12.08
342.25	0.66	12.08
342.27	0.61	12.08
342.30	0.20	12.08
342.32	-0.26	12.08
342.35	0.54	12.09
342.38	0.68	12.08
342.40	0.08	12.08
342.43	-0.19	12.08
342.46	0.68	12.07
342.48	0.52	12.08
342.51	-0.07	12.08
342.54	0.10	12.08
342.56	0.54	12.08
342.59	0.72	12.08
342.61	0.01	12.08
342.64	0.08	12.08
342.67	0.61	12.08
342.69	0.46	12.08
342.72	-0.07	12.08
342.75	0.33	12.08
342.77	0.61	12.09
342.80	0.38	12.08
342.82	0.13	12.08
342.85	0.22	12.08
342.88	0.70	12.09
342.90	0.34	12.08
342.93	-0.16	12.09
342.96	0.33	12.08
342.98	0.70	12.08
343.01	0.08	12.07
343.04	-0.08	12.08
343.06	0.37	12.08
343.09	0.81	12.08
343.11	0.26	12.08
343.14	-0.08	12.08
343.17	0.65	12.08
343.19	0.83	12.09
343.22	-0.12	12.08
343.25	-0.01	12.08
343.27	0.62	12.09
343.30	0.49	12.08
343.33	-0.02	12.08
343.35	-0.06	12.08
343.38	0.54	12.08
343.40	0.63	12.08
343.43	-0.24	12.08
343.46	-0.05	12.08
343.48	0.87	12.08
343.51	0.49	12.08
343.54	-0.17	12.08
343.56	0.20	12.08
343.59	0.63	12.08
343.61	0.38	12.08
343.64	-0.06	12.08
343.67	-0.01	12.08
343.69	0.62	12.08
343.72	0.32	12.08
343.75	-0.24	12.08
343.77	0.17	12.09
343.80	0.67	12.08
343.83	0.38	12.07
343.85	-0.27	12.08
343.88	0.47	12.08
343.90	0.75	12.08
343.93	0.10	12.08
343.96	-0.08	12.09
343.98	0.49	12.08
344.01	0.54	12.09
344.04	-0.07	12.07
344.06	0.00	12.08
344.09	0.50	12.09
344.12	0.48	12.08
344.14	0.06	12.08
344.17	0.00	12.08
344.19	0.76	12.08
344.22	0.54	12.08
344.25	-0.22	12.08
344.27	0.17	12.08
344.30	0.69	12.08
344.33	0.11	12.08
344.35	0.03	12.08
344.38	0.28	12.09
344.40	0.29	12.08
344.43	0.41	12.08
344.46	0.00	12.08
344.48	0.18	12.09
344.51	0.67	12.09
344.54	0.23	12.07
344.56	0.02	12.08
344.59	0.32	12.09
344.62	0.49	12.08
344.64	0.30	12.07
344.67	-0.15	12.08
344.69	0.38	12.08
344.72	0.68	12.08
344.75	0.09	12.08
344.77	-0.16	12.09
344.80	0.54	12.08
344.83	0.52	12.08
344.85	0.02	12.08
344.88	0.10	12.08
344.91	0.52	12.08
344.93	0.50	12.09
344.96	0.00	12.08
344.98	0.02	12.08
345.01	0.59	12.08
345.04	0.60	12.08
345.06	-0.16	12.08
345.09	0.27	12.08
345.12	0.62	12.08
345.14	0.29	12.09
345.17	-0.06	12.08
345.19	0.27	12.08
345.22	0.43	12.08
345.25	0.43	12.08
345.27	0.09	12.08
345.30	0.18	12.07
345.33	0.65	12.09
345.35	0.41	12.08
345.38	-0.07	12.08
345.41	0.36	12.09
345.43	0.57	12.09
345.46	0.20	12.07
345.48	-0.01	12.08
345.51	0.25	12.08
345.54	0.73	12.08
345.56	0.27	12.08
345.59	-0.26	12.08
345.62	0.56	12.08
345.64	0.79	12.08
345.67	0.05	12.08
345.70	0.09	12.08
345.72	0.59	12.08
345.75	0.59	12.08
345.77	0.20	12.08
345.80	-0.03	12.08
345.83	0.59	12.07
345.85	0.61	12.08
345.88	-0.10	12.07
345.91	-0.07	12.08
345.93	0.78	12.07
345.96	0.27	12.09
345.98	-0.05	12.08
346.01	0.47	12.08
346.04	0.44	12.08
346.06	0.26	12.08
346.09	0.13	12.08
346.12	0.33	12.08
346.14	0.55	12.08
346.17	0.23	12.08
346.20	-0.04	12.09
346.22	0.43	12.08
346.25	0.49	12.08
346.27	0.16	12.08
346.30	-0.05	12.08
346.33	0.47	12.08
346.35	0.64	12.08
346.38	0.18	12.07
346.41	-0.07	12.08
346.43	0.56	12.08
346.46	0.75	12.09
346.49	-0.06	12.09
346.51	0.00	12.08
346.54	0.67	12.08
346.56	0.48	12.08
346.59	-0.15	12.09
346.62	0.13	12.08
346.64	0.60	12.08
346.67	0.68	12.07
346.70	-0.28	12.08
346.72	0.15	12.08
346.75	0.87	12.08
346.77	0.28	12.09
346.80	-0.26	12.08
346.83	0.38	12.08
346.85	0.64	12.08
346.88	0.17	12.09
346.91	-0.06	12.07
346.93	0.32	12.08
346.96	0.59	12.08
346.99	0.22	12.08
347.01	0.08	12.08
347.04	0.29	12.08
347.06	0.61	12.08
347.09	0.19	12.07
347.12	-0.07	12.08
347.14	0.51	12.09
347.17	0.49	12.08
347.20	0.05	12.08
347.22	-0.06	12.09
347.25	0.37	12.08
347.28	0.60	12.08
347.30	0.06	12.08
347.33	0.00	12.08
347.35	0.54	12.09
347.38	0.57	12.09
347.41	0.06	12.08
347.43	0.00	12.08
347.46	0.63	12.08
347.49	0.43	12.08
347.51	-0.03	12.08
347.54	0.02	12.08
347.56	0.68	12.07
347.59	0.45	12.08
347.62	-0.17	12.08
347.64	0.30	12.08
347.67	0.61	12.08
347.70	0.17	12.08
347.72	0.08	12.08
347.75	0.33	12.08
347.78	0.54	12.09
347.80	0.17	12.09
347.83	-0.02	12.08
347.85	0.27	12.08
347.88	0.65	12.09
347.91	-0.03	12.08
347.93	0.00	12.08
347.96	0.40	12.08
347.99	0.77	12.07
348.01	0.16	12.07
348.04	-0.10	12.08
348.07	0.55	12.08
348.09	0.70	12.08
348.12	-0.02	12.08
348.14	-0.06	12.09
348.17	0.42	12.08
348.20	0.60	12.08
348.22	0.15	12.08
348.25	-0.22	12.08
348.28	0.54	12.07
348.30	0.73	12.08
348.33	-0.08	12.08
348.35	-0.12	12.08
348.38	0.77	12.08
348.41	0.31	12.08
348.43	0.06	12.08
348.46	0.14	12.08
348.49	0.60	12.08
348.51	0.38	12.08
348.54	-0.15	12.08
348.57	0.15	12.08
348.59	0.68	12.08
348.62	0.33	12.08
348.64	-0.15	12.09
348.67	0.33	12.08
348.70	0.56	12.08
348.72	0.27	12.08
348.75	-0.16	12.08
348.78	0.33	12.08
348.80	0.63	12.08
348.83	0.39	12.08
348.86	-0.18	12.09
348.88	0.28	12.09
348.91	0.60	12.08
348.93	0.40	12.08
348.96	-0.13	12.08
348.99	0.26	12.08
349.01	0.77	12.08
349.04	0.04	12.08
349.07	0.01	12.08
349.09	0.38	12.08
349.12	0.67	12.09
349.14	-0.05	12.08
349.17	0.01	12.08
349.20	0.47	12.07
349.22	0.47	12.08
349.25	-0.07	12.08
349.28	-0.03	12.08
349.30	0.80	12.08
349.33	0.30	12.08
349.36	-0.09	12.08
349.38	0.29	12.08
349.41	0.59	12.08
349.43	0.32	12.08
349.46	-0.05	12.08
349.49	0.14	12.08
349.51	0.73	12.09
349.54	0.32	12.08
349.57	-0.19	12.07
349.59	0.43	12.08
349.62	0.63	12.08
349.65	0.03	12.08
349.67	0.04	12.08
349.70	0.16	12.09
349.72	0.54	12.08
349.75	0.32	12.08
349.78	-0.17	12.08
349.80	0.32	12.08
349.83	0.68	12.08
349.86	0.26	12.08
349.88	-0.18	12.08
349.91	0.48	12.08
349.93	0.54	12.08
349.96	0.17	12.07
349.99	-0.07	12.09
350.01	0.41	12.08
350.04	0.61	12.08
350.07	0.08	12.08
350.09	-0.05	12.09
350.12	0.61	12.08
350.15	0.34	12.08
350.17	-0.04	12.08
350.20	0.26	12.08
350.22	0.59	12.08
350.25	0.31	12.08
350.28	0.00	12.08
350.30	0.23	12.08
350.33	0.65	12.08
350.36	0.31	12.08
350.38	-0.20	12.08
350.41	0.51	12.08
350.44	0.56	12.08
350.46	0.11	12.08
350.49	0.06	12.08
350.51	0.37	12.09
350.54	0.46	12.08
350.57	0.27	12.08
350.59	-0.04	12.07
350.62	0.16	12.09
350.65	0.67	12.09
350.67	0.13	12.08
350.70	-0.11	12.08
350.72	0.60	12.08
350.75	0.57	12.09
350.78	0.09	12.08
350.80	-0.08	12.08
350.83	0.55	12.08
350.86	0.54	12.08
350.88	-0.11	12.08
350.91	-0.03	12.08
350.94	0.57	12.08
350.96	0.36	12.07
350.99	-0.16	12.08
351.01	0.08	12.08
351.04	0.61	12.08
351.07	0.29	12.08
351.09	-0.13	12.08
351.12	0.32	12.08
351.15	0.65	12.08
351.17	0.20	12.08
351.20	-0.24	12.08
351.23	0.39	12.08
351.25	0.57	12.08
351.28	0.11	12.08
351.30	-0.06	12.08
351.33	0.31	12.08
351.36	0.60	12.08
351.38	0.14	12.08
351.41	-0.02	12.08
351.44	0.43	12.08
351.46	0.50	12.09
351.49	0.11	12.08
351.51	-0.09	12.08
351.54	0.29	12.08
351.57	0.54	12.07
351.59	0.04	12.08
351.62	-0.17	12.09
351.65	0.45	12.08
351.67	0.52	12.08
351.70	0.02	12.08
351.73	0.03	12.08
351.75	0.62	12.09
351.78	0.44	12.08
351.80	-0.19	12.08
351.83	0.24	12.08
351.86	0.58	12.08
351.88	0.15	12.08
351.91	-0.15	12.08
351.94	0.16	12.08
351.96	0.51	12.08
351.99	0.25	12.08
352.02	-0.27	12.08
352.04	0.33	12.08
352.07	0.61	12.08
352.09	0.11	12.08
352.12	-0.02	12.08
352.15	0.43	12.08
352.17	0.44	12.08
352.20	0.30	12.07
352.23	0.01	12.08
352.25	0.29	12.08
352.28	0.40	12.08
352.30	0.10	12.08
352.33	-0.03	12.08
352.36	0.33	12.08
352.38	0.31	12.08
352.41	0.08	12.07
352.44	0.05	12.08
352.46	0.43	12.07
352.49	0.56	12.08
352.52	-0.02	12.08
352.54	0.18	12.09
352.57	0.62	12.08
352.59	0.36	12.08
352.62	-0.15	12.08
352.65	0.29	12.08
352.67	0.48	12.08
352.70	0.38	12.08
352.73	-0.18	12.09
352.75	0.02	12.08
352.78	0.66	12.08
352.80	0.25	12.08
352.83	-0.15	12.08
352.86	0.45	12.08
352.88	0.70	12.07
352.91	0.02	12.08
352.94	0.14	12.08
352.96	0.46	12.09
352.99	0.39	12.08
353.02	0.12	12.08
353.04	0.13	12.08
353.07	0.38	12.08
353.09	0.47	12.08
353.12	0.03	12.08
353.15	0.11	12.08
353.17	0.49	12.08
353.20	0.49	12.08
353.23	0.16	12.07
353.25	0.03	12.08
353.28	0.56	12.08
353.31	0.51	12.08
353.33	0.09	12.08
353.36	0.00	12.09
353.38	0.61	12.09
353.41	0.48	12.08
353.44	-0.08	12.08
353.46	-0.00	12.08
353.49	0.66	12.08
353.52	0.41	12.08
353.54	-0.01	12.08
353.57	0.13	12.08
353.59	0.69	12.08
353.62	0.45	12.08
353.65	-0.22	12.08
353.67	0.36	12.08
353.70	0.55	12.07
353.73	0.19	12.09
353.75	0.17	12.08
353.78	0.30	12.09
353.81	0.46	12.08
353.83	0.40	12.09
353.86	0.04	12.08
353.88	0.35	12.08
353.91	0.65	12.09
353.94	0.21	12.09
353.96	0.07	12.08
353.99	0.31	12.08
354.02	0.50	12.09
354.04	0.17	12.08
354.07	0.06	12.08
354.10	0.27	12.08
354.12	0.65	12.08
354.15	0.15	12.08
354.17	0.06	12.08
354.20	0.46	12.08
354.23	0.54	12.08
354.25	0.16	12.08
354.28	-0.04	12.08
354.31	0.40	12.08
354.33	0.63	12.08
354.36	0.02	12.08
354.38	-0.31	12.08
354.41	0.77	12.07
354.44	0.23	12.07
354.46	-0.08	12.08
354.49	0.25	12.08
354.52	0.49	12.08
354.54	0.21	12.08
354.57	0.02	12.08
354.60	0.15	12.08
354.62	0.57	12.08
354.65	0.38	12.09
354.67	-0.03	12.08
354.70	0.29	12.08
354.73	0.64	12.09
354.75	0.20	12.08
354.78	-0.05	12.08
354.81	0.41	12.08
354.83	0.53	12.08
354.86	0.24	12.08
354.89	0.02	12.08
354.91	0.31	12.08
354.94	0.59	12.08
354.96	0.34	12.08
354.99	-0.20	12.08
355.02	0.39	12.09
355.04	0.56	12.08
355.07	0.10	12.08
355.10	-0.00	12.08
355.12	0.20	12.08
355.15	0.65	12.08
355.17	0.01	12.08
355.20	-0.14	12.08
355.23	0.60	12.08
355.25	0.52	12.07
355.28	-0.08	12.08
355.31	0.20	12.08
355.33	0.63	12.07
355.36	0.34	12.08
355.39	0.25	12.08
355.41	0.02	12.08
355.44	0.46	12.08
355.46	0.39	12.08
355.49	-0.10	12.07
355.52	0.15	12.08
355.54	0.60	12.08
355.57	0.12	12.08
355.60	-0.02	12.08
355.62	0.31	12.08
355.65	0.52	12.08
355.68	0.34	12.08
355.70	-0.00	12.08
355.73	0.28	12.08
355.75	0.64	12.08
355.78	0.26	12.08
355.81	-0.16	12.08
355.83	0.33	12.08
355.86	0.54	12.09
355.89	0.44	12.08
355.91	-0.38	12.09
355.94	0.41	12.09
355.96	0.71	12.08
355.99	0.03	12.08
356.02	-0.04	12.09
356.04	0.59	12.08
356.07	0.49	12.08
356.10	0.07	12.08
356.12	0.06	12.08
356.15	0.46	12.07
356.18	0.45	12.07
356.20	-0.02	12.08
356.23	0.17	12.09
356.25	0.69	12.08
356.28	0.29	12.08
356.31	-0.13	12.07
356.33	0.24	12.08
356.36	0.57	12.09
356.39	0.15	12.08
356.41	0.09	12.08
356.44	0.19	12.08
356.47	0.66	12.08
356.49	0.12	12.08
356.52	0.09	12.08
356.54	0.44	12.08
356.57	0.47	12.07
356.60	0.29	12.08
356.62	0.20	12.08
356.65	0.14	12.08
356.68	0.53	12.08
356.70	0.27	12.08
356.73	-0.19	12.08
356.75	0.34	12.08
356.78	0.42	12.09
356.81	0.11	12.08
356.83	-0.03	12.08
356.86	0.54	12.08
356.89	0.27	12.08
356.91	0.22	12.07
356.94	0.10	12.08
356.97	0.57	12.08
356.99	0.42	12.07
357.02	-0.01	12.08
357.04	0.06	12.08
357.07	0.63	12.08
357.10	0.17	12.08
357.12	-0.16	12.08
357.15	0.33	12.08
357.18	0.49	12.08
357.20	0.16	12.09
357.23	-0.03	12.08
357.26	0.41	12.08
357.28	0.46	12.08
357.31	0.33	12.08
357.33	-0.04	12.08
357.36	0.47	12.08
357.39	0.46	12.08
357.41	0.15	12.08
357.44	0.06	12.08
357.47	0.38	12.09
357.49	0.35	12.08
357.52	0.22	12.08
357.54	0.00	12.08
357.57	0.34	12.08
357.60	0.53	12.08
357.62	-0.01	12.08
357.65	0.14	12.08
357.68	0.51	12.08
357.70	0.47	12.08
357.73	-0.07	12.08
357.76	0.29	12.08
357.78	0.41	12.08
357.81	0.47	12.07
357.83	0.02	12.08
357.86	0.11	12.08
357.89	0.54	12.08
357.91	0.37	12.08
357.94	-0.14	12.08
357.97	0.21	12.08
357.99	0.54	12.08
358.02	0.24	12.08
358.05	-0.06	12.09
358.07	0.35	12.09
358.10	0.59	12.08
358.12	0.23	12.08
358.15	0.04	12.08
358.18	0.41	12.08
358.20	0.55	12.07
358.23	0.28	12.08
358.26	-0.04	12.08
358.28	0.30	12.09
358.31	0.52	12.08
358.33	0.17	12.08
358.36	-0.03	12.08
358.39	0.24	12.08
358.41	0.54	12.09
358.44	0.17	12.09
358.47	0.05	12.08
358.49	0.44	12.08
358.52	0.52	12.07
358.55	0.18	12.07
358.57	0.19	12.09
358.60	0.38	12.08
358.62	0.59	12.07
358.65	0.06	12.08
358.68	-0.13	12.08
358.70	0.60	12.08
358.73	0.47	12.08
358.76	-0.12	12.08
358.78	0.12	12.08
358.81	0.59	12.08
358.84	0.45	12.09
358.86	-0.06	12.08
358.89	0.28	12.08
358.91	0.68	12.08
358.94	0.27	12.08
358.97	-0.11	12.07
358.99	0.36	12.08
359.02	0.55	12.08
359.05	0.16	12.08
359.07	-0.04	12.09
359.10	0.30	12.09
359.12	0.44	12.08
359.15	0.27	12.08
359.18	-0.05	12.07
359.20	0.35	12.08
359.23	0.67	12.08
359.26	0.18	12.08
359.28	0.07	12.08
359.31	0.57	12.09
359.34	0.41	12.08
359.36	0.03	12.08
359.39	0.05	12.09
359.41	0.38	12.08
359.44	0.45	12.08
359.47	0.03	12.08
359.49	-0.10	12.09
359.52	0.49	12.08
359.55	0.48	12.08
359.57	-0.19	12.08
359.60	0.28	12.08
359.63	0.68	12.08
359.65	0.33	12.08
359.68	-0.24	12.08
359.70	0.42	12.08
359.73	0.44	12.08
359.76	0.21	12.08
359.78	-0.09	12.08
359.81	0.26	12.08
359.84	0.49	12.08
359.86	0.12	12.08
359.89	0.05	12.08
359.91	0.24	12.08
359.94	0.48	12.08
359.97	0.31	12.08
359.99	0.00	12.08
360.02	0.22	12.08
360.05	0.61	12.09
360.07	0.08	12.08
360.10	0.00	12.08
360.13	0.34	12.08
360.15	0.43	12.08
360.18	0.08	12.08
360.20	0.07	12.08
360.23	0.32	12.08
360.26	0.51	12.07
360.28	0.05	12.08
360.31	-0.12	12.08
360.34	0.64	12.08
360.36	0.49	12.08
360.39	-0.22	12.08
360.42	0.03	12.08
360.44	0.69	12.08
360.47	0.18	12.08
360.49	-0.14	12.08
360.52	0.16	12.09
360.55	0.61	12.07
360.57	0.20	12.08
360.60	-0.11	12.08
360.63	0.28	12.09
360.65	0.67	12.08
360.68	0.10	12.08
360.70	0.06	12.08
360.73	0.27	12.09
360.76	0.35	12.09
360.78	0.07	12.08
360.81	0.01	12.08
360.84	0.25	12.08
360.86	0.48	12.08
360.89	0.04	12.08
360.92	-0.01	12.08
360.94	0.49	12.08
360.97	0.51	12.07
360.99	-0.02	12.07
361.02	0.06	12.08
361.05	0.63	12.08
361.07	0.42	12.08
361.10	0.02	12.08
361.13	-0.03	12.08
361.15	0.38	12.08
361.18	0.60	12.08
361.21	-0.14	12.08
361.23	0.00	12.07
361.26	0.67	12.08
361.28	0.38	12.08
361.31	-0.13	12.08
361.34	0.19	12.08
361.36	0.68	12.08
361.39	0.22	12.08
361.42	-0.03	12.08
361.44	0.19	12.08
361.47	0.50	12.07
361.49	0.25	12.08
361.52	-0.07	12.08
361.55	0.29	12.08
361.57	0.52	12.08
361.60	0.08	12.08
361.63	-0.02	12.08
361.65	0.39	12.08
361.68	0.31	12.08
361.71	0.25	12.08
361.73	-0.03	12.08
361.76	0.29	12.08
361.78	0.55	12.08
361.81	0.06	12.08
361.84	-0.09	12.08
361.86	0.56	12.08
361.89	0.36	12.08
361.92	0.18	12.08
361.94	-0.06	12.09
361.97	0.40	12.08
362.00	0.55	12.07
362.02	-0.08	12.08
362.05	-0.14	12.08
362.07	0.66	12.08
362.10	0.55	12.08
362.13	-0.40	12.09
362.15	0.37	12.08
362.18	0.56	12.08
362.21	0.24	12.08
362.23	0.07	12.08
362.26	0.15	12.08
362.28	0.48	12.07
362.31	0.41	12.08
362.34	-0.15	12.09
362.36	0.25	12.08
362.39	0.62	12.08
362.42	-0.01	12.08
362.44	0.08	12.08
362.47	0.38	12.08
362.50	0.31	12.08
362.52	0.11	12.08
362.55	0.08	12.08
362.57	0.15	12.08
362.60	0.48	12.08
362.63	0.04	12.08
362.65	-0.08	12.08
362.68	0.44	12.08
362.71	0.44	12.08
362.73	-0.03	12.08
362.76	0.02	12.08
362.79	0.48	12.08
362.81	0.37	12.08
362.84	0.14	12.08
362.86	-0.24	12.08
362.89	0.62	12.08
362.92	0.38	12.08
362.94	-0.22	12.08
362.97	0.10	12.08
363.00	0.46	12.08
363.02	0.18	12.08
363.05	-0.01	12.08
363.07	0.18	12.08
363.10	0.32	12.07
363.13	0.44	12.08
363.15	-0.15	12.09
363.18	0.33	12.08
363.21	0.49	12.08
363.23	0.13	12.08
363.26	0.05	12.08
363.29	0.33	12.08
363.31	0.30	12.09
363.34	0.20	12.08
363.36	-0.02	12.08
363.39	0.18	12.07
363.42	0.51	12.08
363.44	-0.02	12.08
363.47	0.05	12.08
363.50	0.36	12.08
363.52	0.42	12.07
363.55	0.17	12.08
363.58	0.09	12.08
363.60	0.16	12.09
363.63	0.64	12.09
363.65	0.05	12.08
363.68	-0.02	12.08
363.71	0.54	12.08
363.73	0.36	12.08
363.76	-0.01	12.08
363.79	0.16	12.09
363.81	0.39	12.08
363.84	0.32	12.08
363.86	0.13	12.08
363.89	0.00	12.08
363.92	0.69	12.08
363.94	0.24	12.08
363.97	-0.01	12.08
364.00	0.27	12.09
364.02	0.61	12.08
364.05	0.07	12.08
364.08	0.06	12.07
364.10	0.34	12.08
364.13	0.46	12.09
364.15	0.10	12.08
364.18	-0.14	12.08
364.21	0.54	12.08
364.23	0.37	12.09
364.26	-0.02	12.07
364.29	0.10	12.08
364.31	0.48	12.08
364.34	0.32	12.08
364.37	0.35	12.08
364.39	-0.05	12.08
364.42	0.39	12.08
364.44	0.73	12.08
364.47	0.03	12.08
364.50	0.01	12.08
364.52	0.56	12.08
364.55	0.41	12.08
364.58	0.04	12.08
364.60	0.14	12.08
364.63	0.51	12.07
364.65	0.54	12.08
364.68	-0.07	12.08
364.71	0.23	12.08
364.73	0.63	12.08
364.76	0.41	12.07
364.79	-0.06	12.09
364.81	0.28	12.08
364.84	0.69	12.08
364.87	0.17	12.08
364.89	0.01	12.08
364.92	0.36	12.08
364.94	0.70	12.08
364.97	0.08	12.08
365.00	0.00	12.08
365.02	0.49	12.08
365.05	0.60	12.08
365.08	-0.03	12.08
365.10	0.24	12.08
365.13	0.50	12.08
365.16	0.38	12.08
365.18	0.17	12.07
365.21	-0.05	12.08
365.23	0.41	12.09
365.26	0.49	12.08
365.29	0.11	12.08
365.31	-0.12	12.08
365.34	0.69	12.08
365.37	0.42	12.08
365.39	0.03	12.08
365.42	0.23	12.09
365.44	0.48	12.08
365.47	0.38	12.08
365.50	0.17	12.08
365.52	-0.11	12.08
365.55	0.63	12.07
365.58	0.46	12.08
365.60	-0.23	12.09
365.63	0.16	12.09
365.66	0.59	12.08
365.68	0.38	12.08
365.71	-0.16	12.08
365.73	0.40	12.08
365.76	0.67	12.08
365.79	0.31	12.08
365.81	0.04	12.08
365.84	0.43	12.07
365.87	0.60	12.08
365.89	-0.03	12.08
365.92	-0.04	12.08
365.94	0.46	12.08
365.97	0.31	12.08
366.00	0.26	12.08
366.02	-0.00	12.08
366.05	0.19	12.09
366.08	0.65	12.08
366.10	0.19	12.08
366.13	0.05	12.08
366.16	0.66	12.08
366.18	0.57	12.09
366.21	0.04	12.08
366.23	0.34	12.08
366.26	0.31	12.08
366.29	0.42	12.07
366.31	0.09	12.08
366.34	-0.06	12.08
366.37	0.46	12.08
366.39	0.54	12.08
366.42	-0.07	12.08
366.45	-0.08	12.08
366.47	0.83	12.08
366.50	0.32	12.08
366.52	-0.07	12.09
366.55	0.49	12.08
366.58	0.57	12.08
366.60	0.14	12.08
366.63	0.11	12.08
366.66	0.24	12.08
366.68	0.48	12.08
366.71	0.24	12.08
366.73	0.01	12.08
366.76	0.36	12.09
366.79	0.64	12.08
366.81	0.22	12.07
366.84	0.17	12.08
366.87	0.42	12.09
366.89	0.40	12.08
366.92	0.24	12.08
366.95	0.11	12.08
366.97	0.18	12.08
367.00	0.42	12.08
367.02	0.10	12.08
367.05	0.08	12.08
367.08	0.44	12.08
367.10	0.30	12.08
367.13	0.26	12.07
367.16	0.17	12.09
367.18	0.44	12.08
367.21	0.55	12.07
367.24	-0.03	12.08
367.26	0.20	12.08
367.29	0.65	12.09
367.31	0.41	12.08
367.34	-0.18	12.08
367.37	0.25	12.08
367.39	0.76	12.09
367.42	0.24	12.08
367.45	-0.04	12.08
367.47	0.33	12.08
367.50	0.63	12.08
367.52	0.25	12.08
367.55	-0.04	12.08
367.58	0.33	12.08
367.60	0.68	12.08
367.63	0.23	12.08
367.66	-0.15	12.09
367.68	0.35	12.08
367.71	0.55	12.08
